Title,Authors,Published,Link,Abstract_EN,Abstract_ZH,One_Sentence_Summary,Model_Type,HHH_Focus,Keywords
Alphabet Index Mapping: Jailbreaking LLMs through Semantic Dissimilarity,Bilal Saleh Husain,2025-06-15T01:59:08Z,http://arxiv.org/pdf/2506.12685v1,"Large Language Models (LLMs) have demonstrated remarkable capabilities, yet
their susceptibility to adversarial attacks, particularly jailbreaking, poses
significant safety and ethical concerns. While numerous jailbreak methods
exist, many suffer from computational expense, high token usage, or complex
decoding schemes. Liu et al. (2024) introduced FlipAttack, a black-box method
that achieves high attack success rates (ASR) through simple prompt
manipulation. This paper investigates the underlying mechanisms of FlipAttack's
effectiveness by analyzing the semantic changes induced by its flipping modes.
We hypothesize that semantic dissimilarity between original and manipulated
prompts is inversely correlated with ASR. To test this, we examine embedding
space visualizations (UMAP, KDE) and cosine similarities for FlipAttack's
modes. Furthermore, we introduce a novel adversarial attack, Alphabet Index
Mapping (AIM), designed to maximize semantic dissimilarity while maintaining
simple decodability. Experiments on GPT-4 using a subset of AdvBench show AIM
and its variant AIM+FWO achieve a 94% ASR, outperforming FlipAttack and other
methods on this subset. Our findings suggest that while high semantic
dissimilarity is crucial, a balance with decoding simplicity is key for
successful jailbreaking. This work contributes to a deeper understanding of
adversarial prompt mechanics and offers a new, effective jailbreak technique.",大语言模型（LLMs）展示了惊人的能力，但它们对恶意攻击的易感性，特别是越狱，提出了重大的安全和伦理问题。虽然存在许多越狱方法，但许多方法都受到计算成本高、令牌使用量大或复杂解码方案的困扰。刘等人（2024年）引入了FlipAttack，一种黑盒方法，通过简单的提示操作实现了高攻击成功率（ASR）。本文通过分析其翻转模式引起的语义变化，研究了FlipAttack有效性的潜在机制。我们假设原始提示和操作提示之间的语义差异与ASR成反比。为了验证这一点，我们检查了FlipAttack模式的嵌入空间可视化（UMAP、KDE）和余弦相似性。此外，我们引入了一种新的恶意攻击方法，字母索引映射（AIM），旨在最大化语义差异，同时保持简单的可解码性。在GPT-4上使用AdvBench的子集进行的实验表明，AIM及其变体AIM+FWO实现了94%的ASR，在该子集上超过了FlipAttack和其他方法。我们的发现表明，虽然高语义差异至关重要，但与解码简单性的平衡是成功越狱的关键。本文为恶意提示机制提供了更深入的理解，并提供了一种新的、有效的越狱技术。,"The paper introduces a new method for jailbreaking LLMs by maximizing semantic dissimilarity in prompts, achieving a high attack success rate.",LLM,Harmless,"Jailbreaking, Adversarial Attacks, Semantic Dissimilarity, FlipAttack, Alphabet Index Mapping"
"Pushing the Limits of Safety: A Technical Report on the ATLAS Challenge
  2025","Zonghao Ying, Siyang Wu, Run Hao, Peng Ying, Shixuan Sun, Pengyu Chen, Junze Chen, Hao Du, Kaiwen Shen, Shangkun Wu, Jiwei Wei, Shiyuan He, Yang Yang, Xiaohai Xu, Ke Ma, Qianqian Xu, Qingming Huang, Shi Lin, Xun Wang, Changting Lin, Meng Han, Yilei Jiang, Siqi Lai, Yaozhi Zheng, Yifei Song, Xiangyu Yue, Zonglei Jing, Tianyuan Zhang, Zhilei Zhu, Aishan Liu, Jiakai Wang, Siyuan Liang, Xianglong Kong, Hainan Li, Junjie Mu, Haotong Qin, Yue Yu, Lei Chen, Felix Juefei-Xu, Qing Guo, Xinyun Chen, Yew Soon Ong, Xianglong Liu, Dawn Song, Alan Yuille, Philip Torr, Dacheng Tao",2025-06-14T10:03:17Z,http://arxiv.org/pdf/2506.12430v1,"Multimodal Large Language Models (MLLMs) have enabled transformative
advancements across diverse applications but remain susceptible to safety
threats, especially jailbreak attacks that induce harmful outputs. To
systematically evaluate and improve their safety, we organized the Adversarial
Testing & Large-model Alignment Safety Grand Challenge (ATLAS) 2025}. This
technical report presents findings from the competition, which involved 86
teams testing MLLM vulnerabilities via adversarial image-text attacks in two
phases: white-box and black-box evaluations. The competition results highlight
ongoing challenges in securing MLLMs and provide valuable guidance for
developing stronger defense mechanisms. The challenge establishes new
benchmarks for MLLM safety evaluation and lays groundwork for advancing safer
multimodal AI systems. The code and data for this challenge are openly
available at https://github.com/NY1024/ATLAS_Challenge_2025.",多模态大语言模型（MLLMs）在各种应用中实现了变革性进展，但仍然容易受到安全威胁，特别是会导致有害输出的越狱攻击。为了系统地评估和改进它们的安全性，我们组织了对抗测试与大型模型对齐安全大挑战（ATLAS）2025。本技术报告介绍了比赛的发现，其中86支团队通过对抗图像-文本攻击在两个阶段测试MLLM的脆弱性：白盒和黑盒评估。比赛结果突显了保护MLLM的持续挑战，并为开发更强大的防御机制提供了宝贵的指导。该挑战为MLLM安全评估建立了新的基准，并为推动更安全的多模态AI系统奠定了基础。该挑战的代码和数据可在https://github.com/NY1024/ATLAS_Challenge_2025上公开获取。,"The ATLAS Challenge 2025 evaluated the safety of MLLMs against adversarial attacks, providing new benchmarks and insights for improving their alignment.",LMM,Harmless,"Safety, Alignment, MLLMs, Adversarial Attacks, Benchmarks"
"PKU-SafeRLHF: Towards Multi-Level Safety Alignment for LLMs with Human
  Preference","Jiaming Ji, Donghai Hong, Borong Zhang, Boyuan Chen, Juntao Dai, Boren Zheng, Tianyi Qiu, Jiayi Zhou, Kaile Wang, Boxuan Li, Sirui Han, Yike Guo, Yaodong Yang",2024-06-20T18:37:36Z,http://arxiv.org/pdf/2406.15513v3,"In this study, we introduce the safety human preference dataset,
PKU-SafeRLHF, designed to promote research on safety alignment in large
language models (LLMs). As a sibling project to SafeRLHF and BeaverTails, we
separate annotations of helpfulness and harmlessness for question-answering
pairs, providing distinct perspectives on these coupled attributes. Overall, we
provide 44.6k refined prompts and 265k question-answer pairs with safety
meta-labels for 19 harm categories and three severity levels ranging from minor
to severe, with answers generated by Llama-family models. Based on this, we
collected 166.8k preference data, including dual-preference (helpfulness and
harmlessness decoupled) and single-preference data (trade-off the helpfulness
and harmlessness from scratch), respectively. Using the large-scale annotation
data, we further train severity-sensitive moderation for the risk control of
LLMs and safety-centric RLHF algorithms for the safety alignment of LLMs. We
believe this dataset will be a valuable resource for the community, aiding in
the safe deployment of LLMs. Data is available at
https://huggingface.co/datasets/PKU-Alignment/PKU-SafeRLHF.",在这项研究中，我们介绍了安全人类偏好数据集 PKU-SafeRLHF，旨在促进大型语言模型（LLMs）中的安全对齐研究。作为 SafeRLHF 和 BeaverTails 的姐妹项目，我们分离了有用性和无害性的注释，为这些耦合属性提供了不同的视角。总的来说，我们提供了 44.6k 个精炼提示和 265k 个问题-答案对，带有 19 个危害类别和三个严重程度级别（从轻微到严重）的安全元标签，答案由 Llama 家族模型生成。基于此，我们收集了 166.8k 个偏好数据，包括双重偏好（有用性和无害性解耦）和单一偏好数据（从头开始权衡有用性和无害性）。使用大规模注释数据，我们进一步训练了严重程度敏感的调节，以控制 LLMs 的风险，以及以安全为中心的 RLHF 算法，以实现 LLMs 的安全对齐。我们相信这个数据集将是社区的宝贵资源，有助于 LLMs 的安全部署。数据可在 https://huggingface.co/datasets/PKU-Alignment/PKU-SafeRLHF 获取。,"The paper introduces PKU-SafeRLHF, a dataset designed to promote safety alignment research in LLMs, focusing on helpfulness and harmlessness.",LLM,"Helpful, Harmless","Safety alignment, helpfulness, harmlessness, RLHF, LLM"
"ShED-HD: A Shannon Entropy Distribution Framework for Lightweight
  Hallucination Detection on Edge Devices","Aneesh Vathul, Daniel Lee, Sheryl Chen, Arthi Tasmia",2025-03-23T23:47:26Z,http://arxiv.org/pdf/2503.18242v2,"Large Language Models (LLMs) have demonstrated impressive capabilities on a
broad array of NLP tasks, but their tendency to produce
hallucinations$\unicode{x2013}$plausible-sounding but factually incorrect
content$\unicode{x2013}$poses severe challenges in high-stakes domains.
Existing hallucination detection methods either bear the computational cost of
multiple inference passes or sacrifice accuracy for efficiency with single-pass
approaches, neither of which is ideal in resource-constrained environments such
as edge devices. We propose the Shannon Entropy Distribution Hallucination
Detector (ShED-HD), a novel hallucination detection framework that bridges this
gap by classifying sequence-level entropy patterns using a lightweight BiLSTM
architecture with single-headed attention. In contrast to prior approaches,
ShED-HD efficiently detects distinctive uncertainty patterns across entire
output sequences, preserving contextual awareness. Through in-depth evaluation
on three datasets (BioASQ, TriviaQA, and Jeopardy Questions), we show that
ShED-HD significantly outperforms other computationally efficient approaches in
the out-of-distribution setting, while achieving comparable performance in the
in-distribution setting. ShED-HD facilitates hallucination detection that is
low-cost, accurate, and generalizable, improving the credibility of content
generated by LLMs in resource-constrained environments where trustworthy AI
functionality is crucial.",大语言模型（LLMs）在广泛的NLP任务中展示了令人印象深刻的能力，但它们产生幻觉的倾向——听起来合理但事实错误的内容——在高风险领域中构成了严重挑战。现有的幻觉检测方法要么承担多次推理传递的计算成本，要么为了效率而牺牲单次传递方法的准确性，这两者在资源受限的环境中都不理想，如边缘设备。我们提出了香农熵分布幻觉检测器（ShED-HD），这是一种新颖的幻觉检测框架，通过使用轻量级的BiLSTM架构和单头注意力来分类序列级熵模式，弥合了这一差距。与先前的方法不同，ShED-HD高效地检测到整个输出序列中的独特不确定性模式，保留了上下文意识。通过在三个数据集（BioASQ、TriviaQA和Jeopardy问题）上的深入评估，我们表明ShED-HD在离群设置中显著优于其他计算高效的方法，同时在同分布设置中实现了可比的性能。ShED-HD促进了低成本、准确且可推广的幻觉检测，提高了LLMs在资源受限环境中生成内容的可信度，这些环境中可信的AI功能至关重要。,"The paper introduces ShED-HD, a lightweight framework for detecting hallucinations in LLMs on edge devices, focusing on efficiency and accuracy.",LLM,Harmless,"Hallucination detection, LLM, Edge devices, Shannon Entropy, BiLSTM"
"MALM: A Multi-Information Adapter for Large Language Models to Mitigate
  Hallucination","Ao Jia, Haiming Wu, Guohui Yao, Dawei Song, Songkun Ji, Yazhou Zhang",2025-06-14T12:47:32Z,http://arxiv.org/pdf/2506.12483v1,"Large language models (LLMs) are prone to three types of hallucination:
Input-Conflicting, Context-Conflicting and Fact-Conflicting hallucinations. The
purpose of this study is to mitigate the different types of hallucination by
exploiting the interdependence between them. For this purpose, we propose a
Multi-Information Adapter for Large Language Models (MALM). This framework
employs a tailored multi-graph learning approach designed to elucidate the
interconnections between original inputs, contextual information, and external
factual knowledge, thereby alleviating the three categories of hallucination
within a cohesive framework. Experiments were carried out on four benchmarking
datasets: HaluEval, TruthfulQA, Natural Questions, and TriviaQA. We evaluated
the proposed framework in two aspects: (1) adaptability to different base LLMs
on HaluEval and TruthfulQA, to confirm if MALM is effective when applied on 7
typical LLMs. MALM showed significant improvements over LLaMA-2; (2)
generalizability to retrieval-augmented generation (RAG) by combining MALM with
three representative retrievers (BM25, Spider and DPR) separately. Furthermore,
automated and human evaluations were conducted to substantiate the correctness
of experimental results, where GPT-4 and 3 human volunteers judged which
response was better between LLaMA-2 and MALM. The results showed that both
GPT-4 and human preferred MALM in 79.4% and 65.6% of cases respectively. The
results validate that incorporating the complex interactions between the three
types of hallucination through a multilayered graph attention network into the
LLM generation process is effective to mitigate the them. The adapter design of
the proposed approach is also proven flexible and robust across different base
LLMs.",大语言模型（LLMs）容易出现三种类型的幻觉：输入冲突、上下文冲突和事实冲突。本研究旨在通过利用它们之间的相互依存关系来减轻不同类型的幻觉。为此，我们提出了一种用于大语言模型的多信息适配器（MALM）。该框架采用了一种定制的多图学习方法，旨在阐明原始输入、上下文信息和外部事实知识之间的相互联系，从而在一个连贯的框架中缓解三类幻觉。我们在四个基准数据集上进行了实验：HaluEval、TruthfulQA、Natural Questions 和 TriviaQA。我们从两个方面评估了所提出的框架：(1) 适应不同的基础LLMs在HaluEval和TruthfulQA上的适应性，以确认MALM在应用于7种典型LLMs时是否有效。MALM在LLaMA-2上显著改进；(2) 通过将MALM与三种代表性检索器（BM25、Spider和DPR）分别结合，将其推广到检索增强生成（RAG）。此外，进行了自动化和人工评估，以证实实验结果的正确性，其中GPT-4和3名人类志愿者判断LLaMA-2和MALM之间哪个响应更好。结果表明，GPT-4和人类分别在79.4%和65.6%的情况下更喜欢MALM。结果验证了通过将三种类型的幻觉之间的复杂相互作用纳入LLM生成过程中的多层图注意力网络是有效的。所提出的方法的适配器设计也被证明在不同的基础LLMs上具有灵活性和鲁棒性。,"The paper introduces MALM, a multi-information adapter designed to mitigate hallucinations in large language models by leveraging interdependencies between different types of hallucinations.",LLM,"Helpful, Honest","Hallucination, Mitigation, Multi-Information Adapter, Large Language Models, Graph Attention Network"
"Enabling Precise Topic Alignment in Large Language Models Via Sparse
  Autoencoders","Ananya Joshi, Celia Cintas, Skyler Speakman",2025-06-14T17:11:48Z,http://arxiv.org/pdf/2506.12576v1,"Recent work shows that Sparse Autoencoders (SAE) applied to large language
model (LLM) layers have neurons corresponding to interpretable concepts. These
SAE neurons can be modified to align generated outputs, but only towards
pre-identified topics and with some parameter tuning. Our approach leverages
the observational and modification properties of SAEs to enable alignment for
any topic. This method 1) scores each SAE neuron by its semantic similarity to
an alignment text and uses them to 2) modify SAE-layer-level outputs by
emphasizing topic-aligned neurons. We assess the alignment capabilities of this
approach on diverse public topic datasets including Amazon reviews, Medicine,
and Sycophancy, across the currently available open-source LLMs and SAE pairs
(GPT2 and Gemma) with multiple SAEs configurations. Experiments aligning to
medical prompts reveal several benefits over fine-tuning, including increased
average language acceptability (0.25 vs. 0.5), reduced training time across
multiple alignment topics (333.6s vs. 62s), and acceptable inference time for
many applications (+0.00092s/token). Our open-source code is available at
github.com/IBM/sae-steering.",最近的研究表明，应用于大型语言模型（LLM）层的稀疏自编码器（SAE）具有对应可解释概念的神经元。这些SAE神经元可以被修改以使生成的输出对齐，但仅限于预先确定的主题，并且需要一些参数调整。我们的方法利用SAEs的观察和修改属性，使其能够对任何主题进行对齐。该方法1）通过其语义相似性对齐文本对每个SAE神经元进行评分，并使用它们2）通过强调主题对齐的神经元来修改SAE层级输出。我们在亚马逊评论、医学和阿谀奉承等多个公开主题数据集上评估了该方法的对齐能力，跨越当前可用的开源LLM和SAE对（GPT2和Gemma）以及多个SAE配置。对医学提示进行对齐的实验揭示了多个优势，包括比微调更高的平均语言可接受性（0.25对0.5）、跨多个对齐主题的减少训练时间（333.6秒对62秒）和许多应用的可接受推理时间（+0.00092秒/令牌）。我们的开源代码可在github.com/IBM/sae-steering获得。,"The paper presents a method using Sparse Autoencoders to align large language models with specific topics, demonstrating benefits in language acceptability and training time.",LLM,Helpful,"Alignment, Sparse Autoencoders, Topic Alignment, LLMs, Semantic Similarity"
Flexible Realignment of Language Models,"Wenhong Zhu, Ruobing Xie, Weinan Zhang, Rui Wang",2025-06-15T03:26:59Z,http://arxiv.org/pdf/2506.12704v1,"Realignment becomes necessary when a language model (LM) fails to meet
expected performance. We propose a flexible realignment framework that supports
quantitative control of alignment degree during training and inference. This
framework incorporates Training-time Realignment (TrRa), which efficiently
realigns the reference model by leveraging the controllable fusion of logits
from both the reference and already aligned models. For example, TrRa reduces
token usage by 54.63% on DeepSeek-R1-Distill-Qwen-1.5B without any performance
degradation, outperforming DeepScaleR-1.5B's 33.86%. To complement TrRa during
inference, we introduce a layer adapter that enables smooth Inference-time
Realignment (InRa). This adapter is initialized to perform an identity
transformation at the bottom layer and is inserted preceding the original
layers. During inference, input embeddings are simultaneously processed by the
adapter and the original layer, followed by the remaining layers, and then
controllably interpolated at the logit level. We upgraded
DeepSeek-R1-Distill-Qwen-7B from a slow-thinking model to one that supports
both fast and slow thinking, allowing flexible alignment control even during
inference. By encouraging deeper reasoning, it even surpassed its original
performance.",当语言模型（LM）未能达到预期性能时，重新对齐变得必要。我们提出了一种灵活的重新对齐框架，支持在训练和推理过程中对对齐度进行量化控制。该框架包括训练时重新对齐（TrRa），通过可控的融合参考模型和已对齐模型的logits，高效地重新对齐参考模型。例如，TrRa在DeepSeek-R1-Distill-Qwen-1.5B上减少了54.63%的token使用，没有任何性能下降，优于DeepScaleR-1.5B的33.86%。为了在推理过程中补充TrRa，我们引入了一种层适配器，使推理时重新对齐（InRa）变得平滑。该适配器在底层初始化为执行身份变换，并插入在原始层之前。在推理过程中，输入嵌入同时由适配器和原始层处理，然后通过剩余层，并在logit级别上可控地插值。我们将DeepSeek-R1-Distill-Qwen-7B从一个慢思考模型升级为支持快速和慢速思考的模型，即使在推理过程中也能灵活控制对齐。通过鼓励更深层次的推理，它甚至超过了其原始性能。,The paper presents a flexible framework for realigning language models during both training and inference to improve performance and control behavior.,LLM,"Helpful, Honest","Realignment, Language Models, Training-time Realignment, Inference-time Realignment, Alignment Control"
"Watch Out Your Album! On the Inadvertent Privacy Memorization in
  Multi-Modal Large Language Models","Tianjie Ju, Yi Hua, Hao Fei, Zhenyu Shao, Yubin Zheng, Haodong Zhao, Mong-Li Lee, Wynne Hsu, Zhuosheng Zhang, Gongshen Liu",2025-03-03T06:10:27Z,http://arxiv.org/pdf/2503.01208v2,"Multi-Modal Large Language Models (MLLMs) have exhibited remarkable
performance on various vision-language tasks such as Visual Question Answering
(VQA). Despite accumulating evidence of privacy concerns associated with
task-relevant content, it remains unclear whether MLLMs inadvertently memorize
private content that is entirely irrelevant to the training tasks. In this
paper, we investigate how randomly generated task-irrelevant private content
can become spuriously correlated with downstream objectives due to partial
mini-batch training dynamics, thus causing inadvertent memorization.
Concretely, we randomly generate task-irrelevant watermarks into VQA
fine-tuning images at varying probabilities and propose a novel probing
framework to determine whether MLLMs have inadvertently encoded such content.
Our experiments reveal that MLLMs exhibit notably different training behaviors
in partial mini-batch settings with task-irrelevant watermarks embedded.
Furthermore, through layer-wise probing, we demonstrate that MLLMs trigger
distinct representational patterns when encountering previously seen
task-irrelevant knowledge, even if this knowledge does not influence their
output during prompting. Our code is available at
https://github.com/illusionhi/ProbingPrivacy.",多模态大语言模型（MLLMs）在各种视觉语言任务（如视觉问答）中表现出色。尽管有大量证据表明与任务相关内容的隐私问题，但尚不清楚MLLMs是否会意外地记住与训练任务完全无关的私人内容。本文研究了随机生成的与任务无关的私人内容如何由于部分小批量训练动态而与下游目标产生虚假相关性，从而导致意外的记忆。具体来说，我们在不同概率下将随机生成的与任务无关的水印嵌入到VQA微调图像中，并提出了一种新的探测框架，以确定MLLMs是否意外地编码了这种内容。我们的实验表明，在嵌入了与任务无关的水印的部分小批量设置中，MLLMs表现出显著不同的训练行为。此外，通过逐层探测，我们证明了MLLMs在遇到之前见过的与任务无关的知识时会触发不同的表示模式，即使这种知识在提示时不会影响它们的输出。,The paper investigates how Multi-Modal Large Language Models (MLLMs) can inadvertently memorize task-irrelevant private content during training.,LMM,Harmless,"Privacy, Memorization, Multi-Modal, Large Language Models, Harmless"
C2-DPO: Constrained Controlled Direct Preference Optimization,"Kavosh Asadi, Julien Han, Idan Pipano, Xingzi Xu, Dominique Perrault-Joncas, Shoham Sabach, Karim Bouyarmane, Mohammad Ghavamzadeh",2025-02-22T00:38:44Z,http://arxiv.org/pdf/2502.17507v2,"Direct preference optimization (\texttt{DPO}) has emerged as a promising
approach for solving the alignment problem in AI. In this paper, we make two
counter-intuitive observations about \texttt{DPO}. First, we show that
\texttt{DPO} loss could be derived by starting from an alternative optimization
problem that only defines the KL guardrail on in-sample responses, unlike the
original RLHF problem where guardrails are defined on the entire distribution.
Second, we prove a surprising property of this alternative optimization
problem, namely that under its optimal policy, both preferred and rejected
responses tend to decrease in probability, a phenomenon typically displayed by
DPO in practice. To control this behavior, we propose a set of constraints
designed to limit the displacement of probability mass between the preferred
and rejected responses in the reference and target policies. The resulting
algorithm, which we call Constrained Controlled DPO (\texttt{C2-DPO}), has a
meaningful RLHF interpretation. By hedging against the displacement,
\texttt{C2-DPO} provides practical improvements over vanilla \texttt{DPO} when
aligning several language models using standard preference datasets.",直接偏好优化（\texttt{DPO}）作为解决人工智能对齐问题的一种有前途的方法。在本文中，我们对 \texttt{DPO} 进行了两个反直觉的观察。首先，我们展示了 \texttt{DPO} 损失可以通过从一个仅在样本内响应上定义 KL 守卫的替代优化问题开始来推导，而原始的 RLHF 问题中守卫是在整个分布上定义的。其次，我们证明了这个替代优化问题的一个令人惊讶的性质，即在其最优策略下，既有偏好的响应也有拒绝的响应的概率都倾向于减少，这是 DPO 在实践中通常显示的现象。为了控制这种行为，我们提出了一组约束，旨在限制参考策略和目标策略中偏好的和拒绝的响应之间的概率质量位移。所得算法，我们称之为约束控制 DPO（\texttt{C2-DPO}），具有有意义的 RLHF 解释。通过对位移进行对冲，\texttt{C2-DPO} 在使用标准偏好数据集对齐几种语言模型时，比普通的 \texttt{DPO} 提供了实际的改进。,"The paper introduces C2-DPO, a constrained version of direct preference optimization for better aligning language models with human preferences.",LLM,"Helpful, Harmless","Direct Preference Optimization, Alignment, Language Models, Constraints, Probability Mass"
"LLMs and Childhood Safety: Identifying Risks and Proposing a Protection
  Framework for Safe Child-LLM Interaction","Junfeng Jiao, Saleh Afroogh, Kevin Chen, Abhejay Murali, David Atkinson, Amit Dhurandhar",2025-02-16T19:39:48Z,http://arxiv.org/pdf/2502.11242v4,"This study examines the growing use of Large Language Models (LLMs) in
child-centered applications, highlighting safety and ethical concerns such as
bias, harmful content, and cultural insensitivity. Despite their potential to
enhance learning, there is a lack of standardized frameworks to mitigate these
risks. Through a systematic literature review, we identify key parental and
empirical concerns, including toxicity and ethical breaches in AI outputs.
Moreover, to address these issues, this paper proposes a protection framework
for safe Child-LLM interaction, incorporating metrics for content safety,
behavioral ethics, and cultural sensitivity. The framework provides practical
tools for evaluating LLM safety, offering guidance for developers,
policymakers, and educators to ensure responsible AI deployment for children.",这项研究研究了大型语言模型（LLM）在儿童中心应用中的日益增长，突出了偏见、有害内容和文化不敏感等安全和伦理问题。尽管它们有潜力增强学习，但缺乏标准化框架来减轻这些风险。通过系统文献综述，我们确定了关键的父母和经验性问题，包括AI输出中的毒性和伦理违规。此外，为了解决这些问题，这篇论文提出了一个保护框架，用于安全的儿童-LLM交互，包括内容安全、行为伦理和文化敏感度的指标。该框架为评估LLM安全性提供了实用工具，为开发人员、政策制定者和教育工作者提供指导，以确保儿童的负责任的AI部署。,"The paper proposes a framework to ensure safe and ethical interactions between children and large language models, addressing concerns like harmful content and cultural insensitivity.",LLM,Harmless,"LLM safety, child interaction, harmful content, ethical concerns, protection framework"
"Theoretical Tensions in RLHF: Reconciling Empirical Success with
  Inconsistencies in Social Choice Theory","Jiancong Xiao, Zhekun Shi, Kaizhao Liu, Qi Long, Weijie J. Su",2025-06-14T05:14:49Z,http://arxiv.org/pdf/2506.12350v1,"Despite its empirical success, Reinforcement Learning from Human Feedback
(RLHF) has been shown to violate almost all the fundamental axioms in social
choice theory -- such as majority consistency, pairwise majority consistency,
and Condorcet consistency. This raises a foundational question: why does RLHF
perform so well in practice if it fails these seemingly essential properties?
In this paper, we resolve this paradox by showing that under mild and
empirically plausible assumptions on the preference profile, RLHF does satisfy
pairwise majority and Condorcet consistency. These assumptions are frequently
satisfied in real-world alignment tasks, offering a theoretical explanation for
RLHF's strong practical performance. Furthermore, we show that a slight
modification to the reward modeling objective can ensure pairwise majority or
Condorcet consistency even under general preference profiles, thereby improving
the alignment process. Finally, we go beyond classical axioms in economic and
social choice theory and introduce new alignment criteria -- preference
matching, preference equivalence, and group preference matching -- that better
reflect the goal of learning distributions over responses. We show that while
RLHF satisfies the first two properties, it fails to satisfy the third. We
conclude by discussing how future alignment methods may be designed to satisfy
all three.",尽管在实践中取得了显著成功，但基于人类反馈的强化学习（RLHF）被证明违反了社会选择理论中的几乎所有基本公理，如多数一致性、成对多数一致性和孔多塞一致性。这引发了一个根本问题：如果RLHF在实践中表现出色，为什么它会违反这些看似基本的属性？在本文中，我们通过在偏好配置文件上做出温和且经验上可行的假设，解决了这个悖论，表明RLHF确实满足成对多数和孔多塞一致性。这些假设在现实世界中的对齐任务中频繁满足，从而为RLHF的强大实践表现提供了理论解释。此外，我们还展示了对奖励建模目标进行轻微修改，可以确保在一般偏好配置文件下满足成对多数或孔多塞一致性，从而改善对齐过程。最后，我们超越了经济和社会选择理论中的经典公理，并引入了新的对齐标准——偏好匹配、偏好等价和群体偏好匹配，这些标准更好地反映了学习响应分布的目标。我们表明，虽然RLHF满足前两个属性，但它无法满足第三个。我们最后讨论了如何设计未来的对齐方法以满足所有三个。,The paper addresses theoretical inconsistencies in RLHF and proposes modifications to improve the alignment of large language models.,LLM,"Helpful, Harmless, Honest","RLHF, Social Choice Theory, Alignment, Preference Profile, Consistency"
"Similarity as Reward Alignment: Robust and Versatile Preference-based
  Reinforcement Learning","Sara Rajaram, R. James Cotton, Fabian H. Sinz",2025-06-14T15:01:59Z,http://arxiv.org/pdf/2506.12529v1,"Preference-based Reinforcement Learning (PbRL) entails a variety of
approaches for aligning models with human intent to alleviate the burden of
reward engineering. However, most previous PbRL work has not investigated the
robustness to labeler errors, inevitable with labelers who are non-experts or
operate under time constraints. Additionally, PbRL algorithms often target very
specific settings (e.g. pairwise ranked preferences or purely offline
learning). We introduce Similarity as Reward Alignment (SARA), a simple
contrastive framework that is both resilient to noisy labels and adaptable to
diverse feedback formats and training paradigms. SARA learns a latent
representation of preferred samples and computes rewards as similarities to the
learned latent. We demonstrate strong performance compared to baselines on
continuous control offline RL benchmarks. We further demonstrate SARA's
versatility in applications such as trajectory filtering for downstream tasks,
cross-task preference transfer, and reward shaping in online learning.",基于偏好的强化学习（PbRL）涉及各种方法，以将模型与人类意图对齐，以减轻奖励工程的负担。然而，大多数之前的PbRL工作没有研究对非专家标注者或在时间约束下操作的标注者的标签错误的鲁棒性。此外，PbRL算法通常针对非常特定的设置（例如成对排序偏好或纯离线学习）。我们引入了相似性作为奖励对齐（SARA），一种简单的对比框架，既能抵御噪声标签，又能适应多种反馈格式和训练范式。SARA学习偏好的样本的潜在表示，并将奖励计算为与学习的潜在表示的相似性。我们在连续控制离线RL基准测试中展示了与基线相比的强大性能。我们进一步展示了SARA在下游任务的轨迹过滤、跨任务偏好转移和在线学习中的奖励塑造中的多功能性。,"The paper introduces SARA, a robust and versatile framework for aligning models with human preferences using contrastive learning.",LLM,Helpful,"Preference-based Reinforcement Learning, Reward Alignment, Robustness, Versatility, Latent Representation"
"Bridging Relevance and Reasoning: Rationale Distillation in
  Retrieval-Augmented Generation","Pengyue Jia, Derong Xu, Xiaopeng Li, Zhaocheng Du, Xiangyang Li, Yichao Wang, Yuhao Wang, Qidong Liu, Maolin Wang, Huifeng Guo, Ruiming Tang, Xiangyu Zhao",2024-12-11T16:32:41Z,http://arxiv.org/pdf/2412.08519v2,"The reranker and generator are two critical components in the
Retrieval-Augmented Generation (i.e., RAG) pipeline, responsible for ranking
relevant documents and generating responses. However, due to differences in
pre-training data and objectives, there is an inevitable gap between the
documents ranked as relevant by the reranker and those required by the
generator to support answering the query. To address this gap, we propose
RADIO, a novel and practical preference alignment framework with RAtionale
DIstillatiOn. Specifically, we first propose a rationale extraction method that
leverages the reasoning capabilities of Large Language Models (LLMs) to extract
the rationales necessary for answering the query. Subsequently, a
rationale-based alignment process is designed to rerank the documents based on
the extracted rationales, and fine-tune the reranker to align the preferences.
We conduct extensive experiments on two tasks across three datasets to
demonstrate the effectiveness of our approach compared to baseline methods. Our
code is released online to ease reproduction.",重排器和生成器是检索增强生成（即RAG）管道中的两个关键组件，负责排名相关文档和生成响应。然而，由于预训练数据和目标的不同，重排器排名为相关的文档与生成器支持回答查询所需的文档之间存在不可避免的差距。为了解决这个问题，我们提出了RADIO，一个新颖且实用的偏好对齐框架，具有RAtionale DIstillatiOn。具体来说，我们首先提出了一种基于大型语言模型（LLMs）的推理能力的理由提取方法，以提取回答查询所需的理由。随后，设计了一个基于理由的对齐过程，根据提取的理由重新排名文档，并微调重排器以对齐偏好。我们在三个数据集上的两个任务上进行了广泛的实验，以展示我们方法的有效性与基线方法相比。我们的代码在线发布以便复现。,"The paper introduces RADIO, a framework using LLMs to extract rationales for aligning preferences in retrieval-augmented generation.",LLM,Helpful,"Rationale Distillation, Retrieval-Augmented Generation, Preference Alignment, Large Language Models, Reranker"
