Title,Authors,Published,Link,Abstract_EN,Abstract_ZH,One_Sentence_Summary,Model_Type,HHH_Focus,Keywords
Position: Simulating Society Requires Simulating Thought,"Chance Jiajie Li, Jiayi Wu, Zhenze Mo, Ao Qu, Yuhan Tang, Kaiya Ivy Zhao, Yulu Gan, Jie Fan, Jiangbo Yu, Jinhua Zhao, Paul Liang, Luis Alonso, Kent Larson",2025-06-08T00:59:02Z,http://arxiv.org/pdf/2506.06958v1,"Simulating society with large language models (LLMs), we argue, requires more
than generating plausible behavior -- it demands cognitively grounded reasoning
that is structured, revisable, and traceable. LLM-based agents are increasingly
used to emulate individual and group behavior -- primarily through prompting
and supervised fine-tuning. Yet they often lack internal coherence, causal
reasoning, and belief traceability -- making them unreliable for analyzing how
people reason, deliberate, or respond to interventions.
  To address this, we present a conceptual modeling paradigm, Generative Minds
(GenMinds), which draws from cognitive science to support structured belief
representations in generative agents. To evaluate such agents, we introduce the
RECAP (REconstructing CAusal Paths) framework, a benchmark designed to assess
reasoning fidelity via causal traceability, demographic grounding, and
intervention consistency. These contributions advance a broader shift: from
surface-level mimicry to generative agents that simulate thought -- not just
language -- for social simulations.",使用大型语言模型（LLMs）模拟社会，我们认为，这不仅需要生成合理的行为，还需要结构化、可修订和可追溯的认知基础推理。基于LLM的代理越来越多地用于模拟个人和群体行为，主要通过提示和监督微调。然而，它们往往缺乏内部一致性、因果推理和信念可追溯性，使得它们在分析人们如何推理、思考或对干预做出反应时不可靠。为了解决这个问题，我们提出了一种概念建模范式，即生成心智（GenMinds），它借鉴认知科学，以支持生成代理中的结构化信念表示。为了评估这些代理，我们引入了RECAP（重建因果路径）框架，这是一个旨在通过因果可追溯性、人口统计学基础和干预一致性来评估推理保真度的基准。这些贡献推动了更广泛的转变：从表面层次的模仿到生成代理，这些代理不仅模拟语言，还模拟思想，用于社会模拟。,The paper introduces a new paradigm for simulating society using large language models that focuses on cognitively grounded reasoning and causal traceability.,LLM,"Helpful, Honest","Large Language Models, Cognitive Science, Social Simulation, Reasoning, Causal Traceability"
"Can In-Context Reinforcement Learning Recover From Reward Poisoning
  Attacks?","Paulius Sasnauskas, Yiğit Yalın, Goran Radanović",2025-06-07T18:39:47Z,http://arxiv.org/pdf/2506.06891v1,"We study the corruption-robustness of in-context reinforcement learning
(ICRL), focusing on the Decision-Pretrained Transformer (DPT, Lee et al.,
2023). To address the challenge of reward poisoning attacks targeting the DPT,
we propose a novel adversarial training framework, called Adversarially Trained
Decision-Pretrained Transformer (AT-DPT). Our method simultaneously trains an
attacker to minimize the true reward of the DPT by poisoning environment
rewards, and a DPT model to infer optimal actions from the poisoned data. We
evaluate the effectiveness of our approach against standard bandit algorithms,
including robust baselines designed to handle reward contamination. Our results
show that the proposed method significantly outperforms these baselines in
bandit settings, under a learned attacker. We additionally evaluate AT-DPT on
an adaptive attacker, and observe similar results. Furthermore, we extend our
evaluation to the MDP setting, confirming that the robustness observed in
bandit scenarios generalizes to more complex environments.",我们研究了上下文强化学习（ICRL）的腐蚀-鲁棒性，重点关注决策预训练变压器（DPT，李等人，2023年）。为了应对针对DPT的奖励投毒攻击，我们提出了一种新的对抗训练框架，称为对抗训练决策预训练变压器（AT-DPT）。我们的方法同时训练一个攻击者，通过投毒环境奖励来最小化DPT的真实奖励，以及一个DPT模型，从投毒数据中推断最佳操作。我们评估了我们方法在标准多臂强盗算法中的有效性，包括设计用于处理奖励污染的鲁棒基线。我们的结果表明，所提出的方法在多臂强盗设置中显著优于这些基线，在学习攻击者的情况下。此外，我们在自适应攻击者上评估了AT-DPT，并观察到类似的结果。此外，我们将评估扩展到MDP设置，确认在多臂强盗场景中观察到的鲁棒性可以推广到更复杂的环境。,The paper introduces a novel adversarial training framework to enhance the robustness of decision-pretrained transformers against reward poisoning attacks in reinforcement learning.,LLM,Harmless,"In-context reinforcement learning, reward poisoning, robustness, adversarial training, decision-pretrained transformer"
"SudoLM: Learning Access Control of Parametric Knowledge with
  Authorization Alignment","Qin Liu, Fei Wang, Chaowei Xiao, Muhao Chen",2024-10-18T17:59:51Z,http://arxiv.org/pdf/2410.14676v3,"Existing preference alignment is a one-size-fits-all alignment mechanism,
where the part of the large language model (LLM) parametric knowledge with
non-preferred features is uniformly blocked to all the users. However, this
part of knowledge can be useful to advanced users whose expertise qualifies
them to handle these information. The one-size-fits-all alignment mechanism
undermines LLM's utility for these qualified users. To address this problem, we
propose SudoLM, a framework that lets LLMs learn access control over specific
parametric knowledge for users with different credentials via authorization
alignment. SudoLM allows authorized users to unlock their access to all the
parametric knowledge with an assigned SUDO key while blocking access to
non-qualified users. Experiments on two application scenarios demonstrate that
SudoLM effectively controls the user's access to the parametric knowledge and
maintains its general utility.",现有的偏好对齐是一种一刀切的对齐机制，其中大语言模型（LLM）参数知识中的非偏好特征部分被统一阻止所有用户。然而，这部分知识对那些专业知识使他们能够处理这些信息的高级用户来说可能是有用的。这种一刀切的对齐机制削弱了LLM对这些有资格的用户的实用性。为了解决这个问题，我们提出了SudoLM，一个框架，它让LLM通过授权对齐学习对不同凭证的用户的特定参数知识的访问控制。SudoLM允许授权用户使用分配的SUDO密钥解锁对所有参数知识的访问，同时阻止非资格用户的访问。在两个应用场景中的实验表明，SudoLM有效地控制了用户对参数知识的访问，并保持了其一般实用性。,"The paper introduces SudoLM, a framework for controlling access to parametric knowledge in LLMs based on user credentials, aiming to make the model more helpful to qualified users.",LLM,Helpful,"Access control, authorization alignment, parametric knowledge, user credentials, SudoLM"
"Broaden your SCOPE! Efficient Multi-turn Conversation Planning for LLMs
  with Semantic Space","Zhiliang Chen, Xinyuan Niu, Chuan-Sheng Foo, Bryan Kian Hsiang Low",2025-03-14T16:55:46Z,http://arxiv.org/pdf/2503.11586v2,"Large language models (LLMs) are used in chatbots or AI assistants to hold
conversations with a human user. In such applications, the quality (e.g., user
engagement, safety) of a conversation is important and can only be exactly
known at the end of the conversation. To maximize its expected quality,
conversation planning reasons about the stochastic transitions within a
conversation to select the optimal LLM response at each turn. Existing
simulation-based conversation planning algorithms typically select the optimal
response by simulating future conversations with a large number of LLM queries
at every turn. However, this process is extremely time-consuming and hence
impractical for real-time conversations. This paper presents a novel approach
called Semantic space COnversation Planning with improved Efficiency (SCOPE)
that exploits the dense semantic representation of conversations to perform
conversation planning efficiently. In particular, SCOPE models the stochastic
transitions in conversation semantics and their associated rewards to plan
entirely within the semantic space. This allows us to select the optimal LLM
response at every conversation turn without needing additional LLM queries for
simulation. As a result, SCOPE can perform conversation planning 70 times
faster than conventional simulation-based planning algorithms when applied to a
wide variety of conversation starters and two reward functions seen in the real
world, yet achieving a higher reward within a practical planning budget. Our
code can be found at: https://github.com/chenzhiliang94/convo-plan-SCOPE.",大语言模型（LLMs）用于聊天机器人或AI助手与人类用户进行对话。在这样的应用中，对话的质量（例如用户参与度、安全性）很重要，并且只有在对话结束时才能准确知道。为了最大化其预期质量，对话规划通过对对话中的随机转换进行推理，以在每个回合选择最佳的LLM响应。现有的基于模拟的对话规划算法通常通过在每个回合模拟大量的LLM查询来选择最佳响应。然而，这个过程非常耗时，因此对于实时对话来说是不切实际的。本文提出了一种名为语义空间对话规划的新方法，效率提高（SCOPE），利用对话的稠密语义表示来高效地执行对话规划。具体来说，SCOPE在语义空间中建模对话语义及其相关奖励的随机转换，以便在不需要额外的LLM查询进行模拟的情况下选择每个对话回合的最佳LLM响应。因此，SCOPE在应用于各种对话开端和两个在现实世界中看到的奖励函数时，可以比传统的基于模拟的规划算法快70倍，但在实际规划预算内实现更高的奖励。我们的代码可以在以下网址找到：https://github.com/chenzhiliang94/convo-plan-SCOPE。,"The paper introduces SCOPE, a method for efficient conversation planning in LLMs that improves safety and engagement by operating within a semantic space.",LLM,Harmless,"Conversation planning, LLM, efficiency, safety, semantic space"
"nvBench 2.0: Resolving Ambiguity in Text-to-Visualization through
  Stepwise Reasoning","Tianqi Luo, Chuhan Huang, Leixian Shen, Boyan Li, Shuyu Shen, Wei Zeng, Nan Tang, Yuyu Luo",2025-03-17T07:20:11Z,http://arxiv.org/pdf/2503.12880v2,"Text-to-Visualization (Text2VIS) enables users to create visualizations from
natural language queries, making data insights more accessible. However,
Text2VIS faces challenges in interpreting ambiguous queries, as users often
express their visualization needs in imprecise language.
  To address this challenge, we introduce nBench 2.0, a new benchmark designed
to evaluate Text2VIS systems in scenarios involving ambiguous queries. nvBench
2.0 includes 7,878 natural language queries and 24,076 corresponding
visualizations, derived from 780 tables across 153 domains. It is built using a
controlled ambiguity-injection pipeline that generates ambiguous queries
through a reverse-generation workflow. By starting with unambiguous seed
visualizations and selectively injecting ambiguities, the pipeline yields
multiple valid interpretations for each query, with each ambiguous query
traceable to its corresponding visualization through step-wise reasoning paths.
  We evaluate various Large Language Models (LLMs) on their ability to perform
ambiguous Text2VIS tasks using nBench 2.0. We also propose Step-Text2Vis, an
LLM-based model trained on nvBench 2.0, which enhances performance in ambiguous
scenarios through step-wise preference optimization. Our results show that
Step-Text2Vis outperforms all baselines, setting a new state-of-the-art for
ambiguous Text2VIS tasks. Our source code and data are available at
https://nvbench2.github.io/","文本到可视化（Text2VIS）使用户能够从自然语言查询中创建可视化，使数据洞察更加易于访问。然而，Text2VIS 在解释模糊查询方面面临挑战，因为用户通常用不精确的语言表达他们的可视化需求。为了解决这个挑战，我们引入了 nvBench 2.0，这是一个新的基准，旨在评估在涉及模糊查询的情景下的 Text2VIS 系统。nvBench 2.0 包含 7,878 个自然语言查询和 24,076 个相应的可视化，这些可视化是从 780 个表格和 153 个领域中提取出来的。它是使用一个受控的模糊注入管道构建的，该管道通过反向生成工作流生成模糊查询。通过从无歧义的种子可视化开始并选择性地注入模糊性，管道为每个查询产生多个有效解释，每个模糊查询都可以通过逐步推理路径追溯到其相应的可视化。我们在 nvBench 2.0 上评估了各种大型语言模型（LLMs）在执行模糊 Text2VIS 任务的能力。我们还提出了 Step-Text2Vis，这是一个基于 LLM 的模型，在 nvBench 2.0 上进行训练，通过逐步偏好优化在模糊情景中提高性能。我们的结果表明，Step-Text2Vis 优于所有基线，为模糊 Text2VIS 任务设定了新的最佳水平。我们的源代码和数据可在 https://nvbench2.github.io/ 找到。","The paper introduces nvBench 2.0, a benchmark for evaluating LLMs on ambiguous Text2VIS tasks, and proposes Step-Text2Vis, a model that outperforms baselines in these scenarios.",LLM,Helpful,"Text2VIS, Ambiguity, Large Language Models, Benchmark, Step-wise Reasoning"
"C-PATH: Conversational Patient Assistance and Triage in Healthcare
  System","Qi Shi, Qiwei Han, Cláudia Soares",2025-06-07T09:48:47Z,http://arxiv.org/pdf/2506.06737v1,"Navigating healthcare systems can be complex and overwhelming, creating
barriers for patients seeking timely and appropriate medical attention. In this
paper, we introduce C-PATH (Conversational Patient Assistance and Triage in
Healthcare), a novel conversational AI system powered by large language models
(LLMs) designed to assist patients in recognizing symptoms and recommending
appropriate medical departments through natural, multi-turn dialogues. C-PATH
is fine-tuned on medical knowledge, dialogue data, and clinical summaries using
a multi-stage pipeline built on the LLaMA3 architecture. A core contribution of
this work is a GPT-based data augmentation framework that transforms structured
clinical knowledge from DDXPlus into lay-person-friendly conversations,
allowing alignment with patient communication norms. We also implement a
scalable conversation history management strategy to ensure long-range
coherence. Evaluation with GPTScore demonstrates strong performance across
dimensions such as clarity, informativeness, and recommendation accuracy.
Quantitative benchmarks show that C-PATH achieves superior performance in
GPT-rewritten conversational datasets, significantly outperforming
domain-specific baselines. C-PATH represents a step forward in the development
of user-centric, accessible, and accurate AI tools for digital health
assistance and triage.",导航医疗系统可能复杂且令人不安，为寻求及时和适当的医疗关注的患者创造障碍。在本文中，我们介绍了C-PATH（医疗保健中的对话患者协助和分类），这是一种由大型语言模型（LLM）驱动的新型对话AI系统，旨在通过自然的多轮对话帮助患者识别症状并推荐适当的医疗部门。C-PATH在医学知识、对话数据和临床摘要上进行了微调，使用基于LLaMA3架构的多阶段管道。本工作的核心贡献是一个基于GPT的数据增强框架，将DDXPlus中的结构化临床知识转换为通俗易懂的对话，从而与患者沟通规范保持一致。我们还实施了一种可扩展的对话历史记录管理策略，以确保长程连贯性。使用GPTScore进行评估，表明在清晰度、信息量和推荐准确性等方面表现出色。定量基准表明，C-PATH在GPT重写的对话数据集中表现出色，显著优于特定领域的基线。,"The paper introduces C-PATH, a conversational AI system powered by LLMs, designed to assist patients in healthcare by aligning with patient communication norms.",LLM,Helpful,"LLM, Healthcare, Conversational AI, Patient Assistance, Alignment"
"PCoT: Persuasion-Augmented Chain of Thought for Detecting Fake News and
  Social Media Disinformation","Arkadiusz Modzelewski, Witold Sosnowski, Tiziano Labruna, Adam Wierzbicki, Giovanni Da San Martino",2025-06-07T15:46:02Z,http://arxiv.org/pdf/2506.06842v1,"Disinformation detection is a key aspect of media literacy. Psychological
studies have shown that knowledge of persuasive fallacies helps individuals
detect disinformation. Inspired by these findings, we experimented with large
language models (LLMs) to test whether infusing persuasion knowledge enhances
disinformation detection. As a result, we introduce the Persuasion-Augmented
Chain of Thought (PCoT), a novel approach that leverages persuasion to improve
disinformation detection in zero-shot classification. We extensively evaluate
PCoT on online news and social media posts. Moreover, we publish two novel,
up-to-date disinformation datasets: EUDisinfo and MultiDis. These datasets
enable the evaluation of PCoT on content entirely unseen by the LLMs used in
our experiments, as the content was published after the models' knowledge
cutoffs. We show that, on average, PCoT outperforms competitive methods by 15%
across five LLMs and five datasets. These findings highlight the value of
persuasion in strengthening zero-shot disinformation detection.",误信息检测是媒体素养的一个关键方面。心理学研究表明，了解说服谬误有助于个人检测误信息。受这些发现的启发，我们使用大型语言模型（LLMs）进行实验，以测试是否注入说服知识可以增强误信息检测。因此，我们引入了说服增强的思维链（PCoT），这是一种利用说服来改进零样本分类中的误信息检测的新方法。我们在在线新闻和社交媒体帖子上广泛评估了PCoT。此外，我们发布了两个新的、最新的误信息数据集：EUDisinfo和MultiDis。这些数据集使我们能够在内容完全未被实验中使用的LLMs看到的情况下评估PCoT，因为内容是在模型的知识截止日期之后发布的。我们表明，平均而言，PCoT在五个LLMs和五个数据集上比竞争方法提高了15%。这些发现突显了说服在增强零样本误信息检测中的价值。,"The paper introduces PCoT, a method that enhances disinformation detection in LLMs by leveraging persuasion knowledge.",LLM,Harmless,"Disinformation detection, Persuasion, Large Language Models, Zero-shot classification, PCoT"
"BIS Reasoning 1.0: The First Large-Scale Japanese Benchmark for
  Belief-Inconsistent Syllogistic Reasoning","Ha-Thanh Nguyen, Chaoran Liu, Hirokazu Kiyomaru, Koichi Takeda, Yusuke Miyao, Maki Matsuda, Yusuke Oda, Pontus Stenetorp, Qianying Liu, Su Myat Noe, Hideyuki Tachibana, Kouta Nakayama, Sadao Kurohashi",2025-06-08T00:38:18Z,http://arxiv.org/pdf/2506.06955v1,"We present BIS Reasoning 1.0, the first large-scale Japanese dataset of
syllogistic reasoning problems explicitly designed to evaluate
belief-inconsistent reasoning in large language models (LLMs). Unlike prior
datasets such as NeuBAROCO and JFLD, which focus on general or belief-aligned
reasoning, BIS Reasoning 1.0 introduces logically valid yet belief-inconsistent
syllogisms to uncover reasoning biases in LLMs trained on human-aligned
corpora. We benchmark state-of-the-art models - including GPT models, Claude
models, and leading Japanese LLMs - revealing significant variance in
performance, with GPT-4o achieving 79.54% accuracy. Our analysis identifies
critical weaknesses in current LLMs when handling logically valid but
belief-conflicting inputs. These findings have important implications for
deploying LLMs in high-stakes domains such as law, healthcare, and scientific
literature, where truth must override intuitive belief to ensure integrity and
safety.",我们介绍了BIS Reasoning 1.0，这是第一个大规模的日语数据集，专门设计用于评估大型语言模型（LLMs）中的信念不一致推理。与之前的数据集如NeuBAROCO和JFLD不同，这些数据集侧重于一般或信念一致的推理，BIS Reasoning 1.0引入了逻辑上有效但信念不一致的三段论，以揭示在人类一致的语料库上训练的LLMs中的推理偏差。我们对GPT模型、Claude模型和领先的日语LLMs进行了基准测试，结果显示性能差异显著，GPT-4o的准确率为79.54%。我们的分析识别出当前LLMs在处理逻辑上有效但信念冲突的输入时存在关键弱点。这些发现对在法律、医疗和科学文献等高风险领域部署LLMs具有重要意义，因为真理必须优先于直觉信念，以确保完整性和安全。,"The paper introduces a new benchmark for evaluating belief-inconsistent reasoning in LLMs, highlighting significant performance variances and biases.",LLM,Honest,"Belief-inconsistent reasoning, LLM evaluation, Japanese dataset, syllogistic reasoning, model biases"
"LLM4Vuln: A Unified Evaluation Framework for Decoupling and Enhancing
  LLMs' Vulnerability Reasoning","Yuqiang Sun, Daoyuan Wu, Yue Xue, Han Liu, Wei Ma, Lyuye Zhang, Yang Liu, Yingjiu Li",2024-01-29T14:32:27Z,http://arxiv.org/pdf/2401.16185v4,"Large language models (LLMs) have demonstrated significant potential in
various tasks, including those requiring human-level intelligence, such as
vulnerability detection. However, recent efforts to use LLMs for vulnerability
detection remain preliminary, as they lack a deep understanding of whether a
subject LLM's vulnerability reasoning capability stems from the model itself or
from external aids such as knowledge retrieval and tooling support.
  In this paper, we aim to decouple LLMs' vulnerability reasoning from other
capabilities, such as vulnerability knowledge adoption, context information
retrieval, and advanced prompt schemes. We introduce LLM4Vuln, a unified
evaluation framework that separates and assesses LLMs' vulnerability reasoning
capabilities and examines improvements when combined with other enhancements.
  To support this evaluation, we construct UniVul, the first benchmark that
provides retrievable knowledge and context-supplementable code across three
representative programming languages: Solidity, Java, and C/C++. Using LLM4Vuln
and UniVul, we test six representative LLMs (GPT-4.1, Phi-3, Llama-3, o4-mini,
DeepSeek-R1, and QwQ-32B) for 147 ground-truth vulnerabilities and 147
non-vulnerable cases in 3,528 controlled scenarios. Our findings reveal the
varying impacts of knowledge enhancement, context supplementation, and prompt
schemes. We also identify 14 zero-day vulnerabilities in four pilot bug bounty
programs, resulting in $3,576 in bounties.","大语言模型（LLMs）在各种任务中展示了显著潜力，包括需要人类水平智能的任务，如漏洞检测。然而，最近将LLMs用于漏洞检测的努力仍然初步，因为它们缺乏对主体LLM的漏洞推理能力是否源自模型本身或外部辅助（如知识检索和工具支持）的深入理解。在本文中，我们旨在将LLMs的漏洞推理与其他能力（如漏洞知识采用、上下文信息检索和高级提示方案）分离开来。我们引入了LLM4Vuln，一个统一的评估框架，它分离并评估LLMs的漏洞推理能力，并检查与其他增强结合时的改进。为了支持这一评估，我们构建了UniVul，这是第一个提供可检索知识和上下文补充代码的基准，涵盖了三种代表性编程语言：Solidity、Java和C/C++。使用LLM4Vuln和UniVul，我们测试了六个代表性LLMs（GPT-4.1、Phi-3、Llama-3、o4-mini、DeepSeek-R1和QwQ-32B），针对3,528个受控场景中的147个已知漏洞和147个非漏洞案例。我们的发现揭示了知识增强、上下文补充和提示方案的不同影响。我们还在四个试点漏洞赏金计划中识别了14个零日漏洞，结果获得了3,576美元的赏金。","The paper introduces LLM4Vuln, a framework for evaluating and enhancing LLMs' vulnerability reasoning capabilities, and identifies several zero-day vulnerabilities.",LLM,Harmless,"Vulnerability detection, LLM evaluation, Knowledge retrieval, Context information, Prompt schemes"
"Short-length Adversarial Training Helps LLMs Defend Long-length
  Jailbreak Attacks: Theoretical and Empirical Evidence","Shaopeng Fu, Liang Ding, Jingfeng Zhang, Di Wang",2025-02-06T16:44:26Z,http://arxiv.org/pdf/2502.04204v2,"Jailbreak attacks against large language models (LLMs) aim to induce harmful
behaviors in LLMs through carefully crafted adversarial prompts. To mitigate
attacks, one way is to perform adversarial training (AT)-based alignment, i.e.,
training LLMs on some of the most adversarial prompts to help them learn how to
behave safely under attacks. During AT, the length of adversarial prompts plays
a critical role in the robustness of aligned LLMs. While long-length
adversarial prompts during AT might lead to strong LLM robustness, their
synthesis however is very resource-consuming, which may limit the application
of LLM AT. This paper focuses on adversarial suffix jailbreak attacks and
unveils that to defend against a jailbreak attack with an adversarial suffix of
length $\Theta(M)$, it is enough to align LLMs on prompts with adversarial
suffixes of length $\Theta(\sqrt{M})$. Theoretically, we analyze the
adversarial in-context learning of linear transformers on linear regression
tasks and prove a robust generalization bound for trained transformers. The
bound depends on the term $\Theta(\sqrt{M_{\text{test}}}/M_{\text{train}})$,
where $M_{\text{train}}$ and $M_{\text{test}}$ are the numbers of adversarially
perturbed in-context samples during training and testing. Empirically, we
conduct AT on popular open-source LLMs and evaluate their robustness against
jailbreak attacks of different adversarial suffix lengths. Results confirm a
positive correlation between the attack success rate and the ratio of the
square root of the adversarial suffix length during jailbreaking to the length
during AT. Our findings show that it is practical to defend against
``long-length'' jailbreak attacks via efficient ``short-length'' AT. The code
is available at https://github.com/fshp971/adv-icl.",对大型语言模型（LLMs）的监狱突围攻击旨在通过精心设计的对抗性提示诱导有害行为。为了缓解攻击，一种方法是执行基于对抗性训练（AT）的对齐，即在一些最具对抗性的提示上训练LLMs，以帮助它们在攻击下安全行为。在AT期间，对抗性提示的长度在对齐LLMs的鲁棒性中起着关键作用。虽然AT期间的长对抗性提示可能导致强大的LLM鲁棒性，但它们的合成却非常耗费资源，这可能限制LLM AT的应用。本文重点研究对抗性后缀监狱突围攻击，并揭示为了防御具有长度 $\Theta(M)$ 的对抗性后缀的监狱突围攻击，只需在具有长度 $\Theta(\sqrt{M})$ 的对抗性后缀的提示上对齐LLMs。理论上，我们分析了线性变换器在线性回归任务上的对抗性上下文学习，并为训练的变换器证明了一个鲁棒的泛化界限。该界限取决于术语 $\Theta(\sqrt{M_{\text{test}}}/M_{\text{train}})$，其中 $M_{\text{train}}$ 和 $M_{\text{test}}$ 是训练和测试期间对抗性扰动的上下文样本数。实证上，我们对流行的开源LLMs进行AT，并评估它们在不同对抗性后缀长度的监狱突围攻击下的鲁棒性。结果证实了攻击成功率与监狱突围期间对抗性后缀长度的平方根与AT期间长度之比之间的正相关性。我们的发现表明，通过高效的“短长度”AT可以实践防御“长长度”监狱突围攻击。代码可在https://github.com/fshp971/adv-icl获得。,The paper demonstrates that short-length adversarial training can effectively defend against long-length jailbreak attacks on large language models.,LLM,Harmless,"Adversarial Training, Jailbreak Attacks, LLM Alignment, Prompt Length, Robustness"
Grounded Persuasive Language Generation for Automated Marketing,"Jibang Wu, Chenghao Yang, Simon Mahns, Yi Wu, Chaoqi Wang, Hao Zhu, Fei Fang, Haifeng Xu",2025-02-24T03:36:57Z,http://arxiv.org/pdf/2502.16810v3,"This paper develops an agentic framework that employs large language models
(LLMs) to automate the generation of persuasive and grounded marketing content,
using real estate listing descriptions as our focal application domain. Our
method is designed to align the generated content with user preferences while
highlighting useful factual attributes. This agent consists of three key
modules: (1) Grounding Module, mimicking expert human behavior to predict
marketable features; (2) Personalization Module, aligning content with user
preferences; (3) Marketing Module, ensuring factual accuracy and the inclusion
of localized features. We conduct systematic human-subject experiments in the
domain of real estate marketing, with a focus group of potential house buyers.
The results demonstrate that marketing descriptions generated by our approach
are preferred over those written by human experts by a clear margin while
maintaining the same level of factual accuracy. Our findings suggest a
promising agentic approach to automate large-scale targeted marketing while
ensuring factuality of content generation.",这篇论文开发了一种代理框架，利用大型语言模型（LLMs）自动生成具有说服力和基于事实的营销内容，以房地产列表描述作为我们的应用领域。我们的方法旨在将生成的内容与用户偏好对齐，同时突出有用的事实属性。该代理由三个关键模块组成：(1) 基于事实模块，模仿专家人类行为以预测可销售的特性；(2) 个性化模块，将内容与用户偏好对齐；(3) 市场营销模块，确保事实准确性和本地化特性的包含。我们在房地产营销领域进行了系统的人类受试者实验，重点关注潜在的房屋买家。结果表明，我们方法生成的营销描述在保持相同的事实准确性的同时，明显优于人类专家撰写的描述。我们的发现表明，这种代理方法在确保内容生成的事实性的同时，有望自动化大规模的定向营销。,The paper presents an agentic framework using LLMs to generate persuasive and factual marketing content aligned with user preferences.,LLM,Helpful,"LLM alignment, persuasive language, marketing content, user preferences, factual accuracy"
"Learning Pareto-Optimal Rewards from Noisy Preferences: A Framework for
  Multi-Objective Inverse Reinforcement Learning","Kalyan Cherukuri, Aarav Lala",2025-05-17T06:09:13Z,http://arxiv.org/pdf/2505.11864v2,"As generative agents become increasingly capable, alignment of their behavior
with complex human values remains a fundamental challenge. Existing approaches
often simplify human intent through reduction to a scalar reward, overlooking
the multi-faceted nature of human feedback. In this work, we introduce a
theoretical framework for preference-based Multi-Objective Inverse
Reinforcement Learning (MO-IRL), where human preferences are modeled as latent
vector-valued reward functions. We formalize the problem of recovering a
Pareto-optimal reward representation from noisy preference queries and
establish conditions for identifying the underlying multi-objective structure.
We derive tight sample complexity bounds for recovering
$\epsilon$-approximations of the Pareto front and introduce a regret
formulation to quantify suboptimality in this multi-objective setting.
Furthermore, we propose a provably convergent algorithm for policy optimization
using preference-inferred reward cones. Our results bridge the gap between
practical alignment techniques and theoretical guarantees, providing a
principled foundation for learning aligned behaviors in a high-dimension and
value-pluralistic environment.",随着生成代理变得越来越强大，将其行为与复杂的人类价值观对齐仍然是一个根本性的挑战。现有方法往往通过将人类意图简化为标量奖励来简化人类意图，忽略了人类反馈的多方面性。在本文中，我们引入了一个基于偏好的多目标逆强化学习（MO-IRL）的理论框架，其中人类偏好被建模为潜在的向量值奖励函数。我们正式化了从噪声偏好查询中恢复帕累托最优奖励表示的问题，并建立了识别潜在多目标结构的条件。我们推导了恢复帕累托前沿的$\epsilon$-近似的紧样本复杂性界，并引入了一个后悔公式来量化这个多目标设置中的次优性。此外，我们提出了一种基于偏好推断奖励锥的可证明收敛的策略优化算法。我们的结果填补了实用对齐技术和理论保证之间的差距，为在高维和价值多样化的环境中学习对齐行为提供了一个原则性基础。,The paper presents a framework for aligning generative agents with human values using multi-objective inverse reinforcement learning.,LLM,"Helpful, Harmless","Multi-Objective, Inverse Reinforcement Learning, Alignment, Pareto-Optimal, Human Preferences"
"Legal Mathematical Reasoning with LLMs: Procedural Alignment through
  Two-Stage Reinforcement Learning","Kepu Zhang, Guofu Xie, Weijie Yu, Mingyue Xu, Xu Tang, Yaxin Li, Jun Xu",2025-04-03T13:54:53Z,http://arxiv.org/pdf/2504.02590v2,"Legal mathematical reasoning is essential for applying large language models
(LLMs) in high-stakes legal contexts, where outputs must be both mathematically
accurate and procedurally compliant. However, existing legal LLMs lack
structured numerical reasoning, and open-domain models, though capable of
calculations, often overlook mandatory legal steps. To address this, we present
LexNum, the first Chinese legal mathematical reasoning benchmark, covering
three representative scenarios where each instance reflects legally grounded
procedural flows. We further propose LexPam, a two-stage reinforcement learning
framework for efficient legal reasoning training. Leveraging curriculum
learning, we use a stronger teacher model to partition data into basic and
challenging subsets. A lightweight 1.5B student model is then fine-tuned with
Group Relative Policy Optimization, which avoids costly value networks and
enables stable training from sparse, end-of-sequence rewards. The first stage
improves accuracy and format; the second introduces a novel reward to guide
procedural alignment via task-specific legal elements. Experiments show that
existing models perform poorly on LexNum, while LexPam enhances both
mathematical accuracy and legal coherence, and generalizes effectively across
tasks and domains.",法律数学推理对于在高风险法律环境中应用大型语言模型（LLMs）至关重要，因为输出必须在数学上准确且程序上合规。然而，现有的法律LLMs缺乏结构化的数值推理能力，而开放领域的模型虽然能够进行计算，但往往忽略了强制性的法律步骤。为了解决这个问题，我们提出了LexNum，这是第一个涵盖三种代表性场景的中文法律数学推理基准，每个实例都反映了法律依据的程序流程。我们还提出了LexPam，这是一个基于两阶段强化学习的高效法律推理训练框架。利用课程学习，我们使用一个更强大的教师模型将数据分区为基本和具有挑战性的子集。然后，一个轻量级的1.5B学生模型使用组相对策略优化进行微调，避免了昂贵的价值网络，并从稀疏的序列末端奖励中实现了稳定的训练。第一阶段提高了准确性和格式；第二阶段引入了一个新的奖励，通过特定任务的法律元素指导程序对齐。实验表明，现有模型在LexNum上的表现较差，而LexPam在数学准确性和法律一致性方面都有所增强，并且在任务和领域之间有效地推广。,"The paper introduces LexPam, a two-stage reinforcement learning framework for improving the procedural alignment and mathematical accuracy of LLMs in legal contexts.",LLM,"Helpful, Harmless","Legal reasoning, LLMs, alignment, reinforcement learning, mathematical reasoning"
