Title,Authors,Published,Link,Abstract_EN,Abstract_ZH,One_Sentence_Summary,Model_Type,HHH_Focus,Keywords
Configurable Preference Tuning with Rubric-Guided Synthetic Data,Víctor Gallego,2025-06-13T12:17:38Z,http://arxiv.org/pdf/2506.11702v1,"Models of human feedback for AI alignment, such as those underpinning Direct
Preference Optimization (DPO), often bake in a singular, static set of
preferences, limiting adaptability. This paper challenges the assumption of
monolithic preferences by introducing Configurable Preference Tuning (CPT), a
novel framework for endowing language models with the ability to dynamically
adjust their behavior based on explicit, human-interpretable directives. CPT
leverages synthetically generated preference data, conditioned on system
prompts derived from structured, fine-grained rubrics that define desired
attributes like writing style. By fine-tuning with these rubric-guided
preferences, the LLM learns to modulate its outputs at inference time in
response to the system prompt, without retraining. This approach not only
offers fine-grained control but also provides a mechanism for modeling more
nuanced and context-dependent human feedback. Several experimental artifacts,
such as training code, generated datasets and fine-tuned models are released at
https://github.com/vicgalle/configurable-preference-tuning",人类反馈的AI对齐模型，如直接偏好优化（DPO）的基础，通常内置一个单一的、静态的偏好集，限制了适应性。本文通过引入可配置的偏好调整（CPT）框架，挑战了单一偏好的假设，该框架赋予语言模型在显式、人类可解释的指令下动态调整其行为的能力。CPT利用基于系统提示的合成偏好数据，这些提示源自定义所需属性（如写作风格）的结构化、细粒度的评分标准。通过使用这些基于评分标准的偏好进行微调，LLM能够在推理时根据系统提示调节其输出，而无需重新训练。这种方法不仅提供了细粒度的控制，还为建模更加微妙和上下文相关的人类反馈提供了机制。几个实验工件，如训练代码、生成的数据集和微调的模型，都可以在https://github.com/vicgalle/configurable-preference-tuning上找到。,"The paper introduces Configurable Preference Tuning (CPT), a framework for dynamically adjusting language models' behavior based on human-interpretable directives, enhancing their adaptability and nuanced response to context-dependent feedback.",LLM,"Helpful, Honest","Preference Tuning, Human Feedback, Dynamic Adjustment, Rubric-Guided, Synthetic Data"
"Addressing Bias in LLMs: Strategies and Application to Fair AI-based
  Recruitment","Alejandro Peña, Julian Fierrez, Aythami Morales, Gonzalo Mancera, Miguel Lopez, Ruben Tolosana",2025-06-13T15:29:43Z,http://arxiv.org/pdf/2506.11880v1,"The use of language technologies in high-stake settings is increasing in
recent years, mostly motivated by the success of Large Language Models (LLMs).
However, despite the great performance of LLMs, they are are susceptible to
ethical concerns, such as demographic biases, accountability, or privacy. This
work seeks to analyze the capacity of Transformers-based systems to learn
demographic biases present in the data, using a case study on AI-based
automated recruitment. We propose a privacy-enhancing framework to reduce
gender information from the learning pipeline as a way to mitigate biased
behaviors in the final tools. Our experiments analyze the influence of data
biases on systems built on two different LLMs, and how the proposed framework
effectively prevents trained systems from reproducing the bias in the data.",近年来，语言技术在高风险场景中的使用越来越多，主要是由于大型语言模型（LLMs）的成功。然而，尽管LLMs表现出色，但它们容易受到伦理问题的困扰，如人口统计偏见、问责制或隐私。本文旨在分析基于Transformer的系统学习数据中存在的人口统计偏见的能力，并以基于AI的自动招聘为案例研究。我们提出了一种增强隐私的框架，以减少学习管道中的性别信息，作为一种减少最终工具中偏见行为的方法。我们的实验分析了数据偏见对两种不同LLMs构建的系统的影响，以及所提出的框架如何有效地防止训练系统复制数据中的偏见。,The paper proposes a privacy-enhancing framework to mitigate gender bias in LLMs used for automated recruitment.,LLM,Harmless,"Bias, Fairness, Privacy, Recruitment, LLMs"
Long-Short Alignment for Effective Long-Context Modeling in LLMs,"Tianqi Du, Haotian Huang, Yifei Wang, Yisen Wang",2025-06-13T13:25:39Z,http://arxiv.org/pdf/2506.11769v1,"Large language models (LLMs) have exhibited impressive performance and
surprising emergent properties. However, their effectiveness remains limited by
the fixed context window of the transformer architecture, posing challenges for
long-context modeling. Among these challenges, length generalization -- the
ability to generalize to sequences longer than those seen during training -- is
a classical and fundamental problem. In this work, we propose a fresh
perspective on length generalization, shifting the focus from the conventional
emphasis on input features such as positional encodings or data structures to
the output distribution of the model. Specifically, through case studies on
synthetic tasks, we highlight the critical role of \textbf{long-short
alignment} -- the consistency of output distributions across sequences of
varying lengths. Extending this insight to natural language tasks, we propose a
metric called Long-Short Misalignment to quantify this phenomenon, uncovering a
strong correlation between the metric and length generalization performance.
Building on these findings, we develop a regularization term that promotes
long-short alignment during training. Extensive experiments validate the
effectiveness of our approach, offering new insights for achieving more
effective long-context modeling in LLMs. Code is available at
https://github.com/PKU-ML/LongShortAlignment.",大语言模型（LLMs）展示了令人印象深刻的性能和意外的新兴特性。然而，它们的有效性仍然受限于变压器架构的固定上下文窗口，这对长上下文建模构成了挑战。在这些挑战中，长度泛化——即能够泛化到比训练中见到的序列更长的序列的能力——是一个经典且基本的问题。在本工作中，我们提出了一个关于长度泛化的新视角，将重点从传统的输入特征（如位置编码或数据结构）转移到模型的输出分布。具体来说，通过对合成任务的案例研究，我们强调了长短对齐的关键作用——即在长度不同的序列之间输出分布的一致性。将这一洞见扩展到自然语言任务，我们提出了一种称为长短不对齐的度量标准，以量化这一现象，揭示了该度量标准与长度泛化性能之间的强相关性。基于这些发现，我们开发了一种在训练过程中促进长短对齐的正则化项。广泛的实验验证了我们方法的有效性，为实现更有效的长上下文建模在LLMs中提供了新的见解。代码可在https://github.com/PKU-ML/LongShortAlignment获得。,The paper introduces a method to improve long-context modeling in LLMs by promoting long-short alignment during training.,LLM,Helpful,"Long-Short Alignment, Length Generalization, LLMs, Context Window, Regularization"
Intra-Trajectory Consistency for Reward Modeling,"Chaoyang Zhou, Shunyu Liu, Zengmao Wang, Di Wang, Rong-Cheng Tu, Bo Du, Dacheng Tao",2025-06-10T12:59:14Z,http://arxiv.org/pdf/2506.09096v2,"Reward models are critical for improving large language models (LLMs),
particularly in reinforcement learning from human feedback (RLHF) or
inference-time verification. Current reward modeling typically relies on scores
of overall responses to learn the outcome rewards for the responses. However,
since the response-level scores are coarse-grained supervision signals, the
reward model struggles to identify the specific components within a response
trajectory that truly correlate with the scores, leading to poor generalization
on unseen responses. In this paper, we propose to leverage generation
probabilities to establish reward consistency between processes in the response
trajectory, which allows the response-level supervisory signal to propagate
across processes, thereby providing additional fine-grained signals for reward
learning. Building on analysis under the Bayesian framework, we develop an
intra-trajectory consistency regularization to enforce that adjacent processes
with higher next-token generation probability maintain more consistent rewards.
We apply the proposed regularization to the advanced outcome reward model,
improving its performance on RewardBench. Besides, we show that the reward
model trained with the proposed regularization induces better DPO-aligned
policies and achieves better best-of-N (BON) inference-time verification
results. Our code is provided in https://github.com/chaoyang101/ICRM.",奖励模型对于改进大型语言模型（LLM）至关重要，特别是在人类反馈强化学习（RLHF）或推理时验证中。目前的奖励建模通常依赖于对整个响应的评分来学习响应的结果奖励。然而，由于响应级别的评分是粗粒度的监督信号，奖励模型难以识别响应轨迹中与评分真正相关的特定组件，导致对未见响应的泛化能力差。在本文中，我们提出利用生成概率来建立响应轨迹中过程之间的奖励一致性，从而使响应级别的监督信号能够在过程之间传播，从而为奖励学习提供额外的细粒度信号。在贝叶斯框架下的分析基础上，我们开发了一种内轨迹一致性正则化，以强制具有较高下一个标记生成概率的相邻过程保持更一致的奖励。我们将所提出的正则化应用于先进的结果奖励模型，提高了其在奖励基准上的性能。此外，我们还表明，使用所提出的正则化训练的奖励模型诱导更好的DPO对齐策略，并在最佳N（BON）推理时验证结果中取得了更好的结果。我们的代码提供在https://github.com/chaoyang101/ICRM。,"The paper introduces a method to improve reward modeling for LLMs by enforcing consistency within response trajectories, leading to better alignment and verification results.",LLM,"Helpful, Harmless","Reward modeling, RLHF, LLM alignment, consistency regularization, DPO-aligned policies"
"LearnAlign: Reasoning Data Selection for Reinforcement Learning in Large
  Language Models Based on Improved Gradient Alignment","Shikun Li, Shipeng Li, Zhiqin Yang, Xinghua Zhang, Gaode Chen, Xiaobo Xia, Hengyu Liu, Zhe Peng",2025-06-13T06:05:58Z,http://arxiv.org/pdf/2506.11480v1,"Reinforcement learning (RL) has become a key technique for enhancing LLMs'
reasoning abilities, yet its data inefficiency remains a major bottleneck. To
address this critical yet challenging issue, we present a novel
gradient-alignment-based method, named LearnAlign, which intelligently selects
the learnable and representative training reasoning data for RL post-training.
To overcome the well-known issue of response-length bias in gradient norms, we
introduce the data learnability based on the success rate, which can indicate
the learning potential of each data point. Experiments across three
mathematical reasoning benchmarks demonstrate that our method significantly
reduces training data requirements while achieving minor performance
degradation or even improving performance compared to full-data training. For
example, it reduces data requirements by up to 1,000 data points with better
performance (77.53%) than that on the full dataset on GSM8K benchmark (77.04%).
Furthermore, we show its effectiveness in the staged RL setting. This work
provides valuable insights into data-efficient RL post-training and establishes
a foundation for future research in optimizing reasoning data selection.To
facilitate future work, we will release code.","强化学习（RL）已成为增强大型语言模型（LLMs）推理能力的关键技术，但其数据低效性仍然是一个主要瓶颈。为了解决这个关键但具有挑战性的问题，我们提出了一种基于梯度对齐的新方法，名为LearnAlign，它能够智能地选择用于RL后训练的可学习和具有代表性的训练推理数据。为了克服梯度范数中众所周知的响应长度偏差问题，我们引入了基于成功率的数据可学习性，这可以指示每个数据点的学习潜力。在三个数学推理基准测试中进行的实验表明，我们的方法在实现与全数据训练相同或更好的性能的同时，显著减少了训练数据的需求。例如，它在GSM8K基准测试中减少了多达1,000个数据点，性能（77.53%）优于全数据集（77.04%）。此外，我们展示了其在分阶段RL设置中的有效性。这项工作为数据高效的RL后训练提供了有价值的见解，并为未来优化推理数据选择的研究奠定了基础。为了促进未来的工作，我们将发布代码。","The paper introduces LearnAlign, a gradient-alignment-based method for efficient data selection in reinforcement learning to improve the reasoning abilities of LLMs.",LLM,Helpful,"Reinforcement Learning, Data Selection, Gradient Alignment, Reasoning, LLMs"
"Prioritizing Alignment Paradigms over Task-Specific Model Customization
  in Time-Series LLMs","Wei Li, Yunyao Cheng, Xinli Hao, Chaohong Ma, Yuxuan Liang, Bin Yang, Christian S. Jensen, Xiaofeng Meng",2025-06-13T07:13:05Z,http://arxiv.org/pdf/2506.11512v1,"Recent advances in Large Language Models (LLMs) have enabled unprecedented
capabilities for time-series reasoning in diverse real-world applications,
including medical, financial, and spatio-temporal domains. However, existing
approaches typically focus on task-specific model customization, such as
forecasting and anomaly detection, while overlooking the data itself, referred
to as time-series primitives, which are essential for in-depth reasoning. This
position paper advocates a fundamental shift in approaching time-series
reasoning with LLMs: prioritizing alignment paradigms grounded in the intrinsic
primitives of time series data over task-specific model customization. This
realignment addresses the core limitations of current time-series reasoning
approaches, which are often costly, inflexible, and inefficient, by
systematically accounting for intrinsic structure of data before task
engineering. To this end, we propose three alignment paradigms: Injective
Alignment, Bridging Alignment, and Internal Alignment, which are emphasized by
prioritizing different aspects of time-series primitives: domain,
characteristic, and representation, respectively, to activate time-series
reasoning capabilities of LLMs to enable economical, flexible, and efficient
reasoning. We further recommend that practitioners adopt an alignment-oriented
method to avail this instruction to select an appropriate alignment paradigm.
Additionally, we categorize relevant literature into these alignment paradigms
and outline promising research directions.",最近，大语言模型（LLMs）在医疗、金融和时空等多个实际应用中的时间序列推理方面取得了前所未有的进展。然而，现有方法通常专注于特定任务的模型定制，如预测和异常检测，而忽略了数据本身，即时间序列原语，这些原语对于深入推理至关重要。本文提出了一种根本性的转变，即在时间序列推理中优先考虑基于时间序列数据内在原语的对齐范式，而不是特定任务的模型定制。这种重新对齐解决了当前时间序列推理方法的核心局限性，这些方法通常昂贵、不灵活和低效，通过在任务工程之前系统地考虑数据的内在结构。为此，我们提出了三种对齐范式：注入对齐、桥接对齐和内部对齐，这些范式分别通过优先考虑时间序列原语的不同方面（领域、特征和表示）来激活LLMs的时间序列推理能力，从而实现经济、灵活和高效的推理。此外，我们建议从业者采用一种以对齐为导向的方法，以便选择合适的对齐范式。此外，我们将相关文献分类到这些对齐范式中，并概述了有前途的研究方向。,The paper advocates for prioritizing alignment paradigms over task-specific customization in time-series LLMs to enhance reasoning capabilities.,LLM,Helpful,"Alignment, Time-Series, LLMs, Reasoning, Paradigms"
Model Organisms for Emergent Misalignment,"Edward Turner, Anna Soligo, Mia Taylor, Senthooran Rajamanoharan, Neel Nanda",2025-06-13T09:34:25Z,http://arxiv.org/pdf/2506.11613v1,"Recent work discovered Emergent Misalignment (EM): fine-tuning large language
models on narrowly harmful datasets can lead them to become broadly misaligned.
A survey of experts prior to publication revealed this was highly unexpected,
demonstrating critical gaps in our understanding of model alignment. In this
work, we both advance understanding and provide tools for future research.
Using new narrowly misaligned datasets, we create a set of improved model
organisms that achieve 99% coherence (vs. 67% prior), work with smaller 0.5B
parameter models (vs. 32B), and that induce misalignment using a single rank-1
LoRA adapter. We demonstrate that EM occurs robustly across diverse model
sizes, three model families, and numerous training protocols including full
supervised fine-tuning. Leveraging these cleaner model organisms, we isolate a
mechanistic phase transition and demonstrate that it corresponds to a robust
behavioural phase transition in all studied organisms. Aligning large language
models is critical for frontier AI safety, yet EM exposes how far we are from
achieving this robustly. By distilling clean model organisms that isolate a
minimal alignment-compromising change, and where this is learnt, we establish a
foundation for future research into understanding and mitigating alignment
risks in LLMs.",最近的研究发现了新兴的不一致性（EM）：在狭隘有害的数据集上对大型语言模型进行微调可能会导致它们变得广泛不一致。在发表之前对专家进行的调查显示，这在很大程度上是出乎意料的，表明我们对模型一致性的理解存在关键差距。在本研究中，我们既推进了理解，也为未来的研究提供了工具。使用新的狭隘不一致数据集，我们创建了一组改进的模型生物体，它们实现了99%的一致性（与之前的67%相比），与较小的0.5B参数模型（与32B相比）一起工作，并且通过单个rank-1 LoRA适配器诱导不一致。我们证明了EM在各种模型大小、三个模型家族和许多训练协议中都能稳健地发生，包括完全监督的微调。利用这些更清晰的模型生物体，我们隔离了一个机制性相变，并证明它对所有研究的生物体都对应于一个稳健的行为相变。对大型语言模型的对齐是实现前沿人工智能安全的关键，然而EM揭示了我们在实现这一点方面有多远。通过蒸馏清晰的模型生物体，隔离最小的对齐损害变化，并学习这一点，我们为未来研究理解和缓解LLM中的对齐风险奠定了基础。,The paper explores Emergent Misalignment in large language models and provides tools and insights for future research on mitigating alignment risks.,LLM,Harmless,"Emergent Misalignment, Model Alignment, Large Language Models, Safety, Misalignment Risks"
Convergent Linear Representations of Emergent Misalignment,"Anna Soligo, Edward Turner, Senthooran Rajamanoharan, Neel Nanda",2025-06-13T09:39:54Z,http://arxiv.org/pdf/2506.11618v1,"Fine-tuning large language models on narrow datasets can cause them to
develop broadly misaligned behaviours: a phenomena known as emergent
misalignment. However, the mechanisms underlying this misalignment, and why it
generalizes beyond the training domain, are poorly understood, demonstrating
critical gaps in our knowledge of model alignment. In this work, we train and
study a minimal model organism which uses just 9 rank-1 adapters to emergently
misalign Qwen2.5-14B-Instruct. Studying this, we find that different emergently
misaligned models converge to similar representations of misalignment. We
demonstrate this convergence by extracting a 'misalignment direction' from one
fine-tuned model's activations, and using it to effectively ablate misaligned
behaviour from fine-tunes using higher dimensional LoRAs and different
datasets. Leveraging the scalar hidden state of rank-1 LoRAs, we further
present a set of experiments for directly interpreting the fine-tuning
adapters, showing that six contribute to general misalignment, while two
specialise for misalignment in just the fine-tuning domain. Emergent
misalignment is a particularly salient example of undesirable and unexpected
model behaviour and by advancing our understanding of the mechanisms behind it,
we hope to move towards being able to better understand and mitigate
misalignment more generally.",在狭窄数据集上微调大型语言模型可能会导致它们发展出广泛的不一致行为：一种称为突发不一致的现象。然而，这种不一致的机制以及它为什么能够超出训练域进行泛化，我们对模型对齐的知识存在关键差距。在本研究中，我们训练并研究了一个最小的模型生物，它使用了仅9个秩-1适配器来突发不一致Qwen2.5-14B-Instruct。研究表明，不同的突发不一致模型会收敛到类似的不一致表示。我们通过从一个微调模型的激活中提取“不一致方向”，并使用它有效地从使用更高维LoRAs和不同数据集的微调中消除不一致行为，来证明这种收敛。利用秩-1 LoRAs的标量隐藏状态，我们进一步提出了一组实验，以直接解释微调适配器，表明其中六个有助于一般不一致，而两个专门用于仅在微调域中的不一致。突发不一致是不良和意外模型行为的一个特别显著的例子，通过推进我们对其背后机制的理解，我们希望能够更好地理解和缓解不一致。,The paper investigates the mechanisms behind emergent misalignment in large language models and proposes methods to mitigate it.,LLM,Harmless,"Emergent misalignment, model alignment, fine-tuning, large language models, misalignment direction"
"How Visual Representations Map to Language Feature Space in Multimodal
  LLMs","Constantin Venhoff, Ashkan Khakzar, Sonia Joseph, Philip Torr, Neel Nanda",2025-06-13T17:34:05Z,http://arxiv.org/pdf/2506.11976v1,"Effective multimodal reasoning depends on the alignment of visual and
linguistic representations, yet the mechanisms by which vision-language models
(VLMs) achieve this alignment remain poorly understood. We introduce a
methodological framework that deliberately maintains a frozen large language
model (LLM) and a frozen vision transformer (ViT), connected solely by training
a linear adapter during visual instruction tuning. This design is fundamental
to our approach: by keeping the language model frozen, we ensure it maintains
its original language representations without adaptation to visual data.
Consequently, the linear adapter must map visual features directly into the
LLM's existing representational space rather than allowing the language model
to develop specialized visual understanding through fine-tuning. Our
experimental design uniquely enables the use of pre-trained sparse autoencoders
(SAEs) of the LLM as analytical probes. These SAEs remain perfectly aligned
with the unchanged language model and serve as a snapshot of the learned
language feature-representations. Through systematic analysis of SAE
reconstruction error, sparsity patterns, and feature SAE descriptions, we
reveal the layer-wise progression through which visual representations
gradually align with language feature representations, converging in
middle-to-later layers. This suggests a fundamental misalignment between ViT
outputs and early LLM layers, raising important questions about whether current
adapter-based architectures optimally facilitate cross-modal representation
learning.",有效的多模态推理依赖于视觉和语言表示的对齐，但视觉语言模型（VLMs）实现这种对齐的机制仍然不太清楚。我们引入了一种方法论框架，故意保持大型语言模型（LLM）和视觉变压器（ViT）冻结，仅通过视觉指令调整训练线性适配器连接。这种设计是我们方法的基础：通过保持语言模型冻结，我们确保它在没有适应视觉数据的情况下保持其原始语言表示。因此，线性适配器必须将视觉特征直接映射到LLM的现有表示空间，而不是允许语言模型通过微调开发专门的视觉理解。我们的实验设计独特地使得可以使用预训练的稀疏自编码器（SAEs）作为分析探针。这些SAEs与未更改的语言模型完全对齐，并作为学习的语言特征表示的快照。通过系统分析SAE重建误差、稀疏模式和特征SAE描述，我们揭示了视觉表示逐渐与语言特征表示对齐的逐层进展，在中间到后期层收敛。这表明ViT输出与早期LLM层之间存在基本的不对齐，提出了当前基于适配器的架构是否最佳地促进跨模态表示学习的重要问题。,The paper investigates how visual representations align with language feature space in multimodal LLMs by using a frozen language model and a linear adapter.,LLM,None,"Multimodal, Alignment, Visual Representations, Language Feature Space, LLMs"
"Malicious LLM-Based Conversational AI Makes Users Reveal Personal
  Information","Xiao Zhan, Juan Carlos Carrillo, William Seymour, Jose Such",2025-06-13T11:19:21Z,http://arxiv.org/pdf/2506.11680v1,"LLM-based Conversational AIs (CAIs), also known as GenAI chatbots, like
ChatGPT, are increasingly used across various domains, but they pose privacy
risks, as users may disclose personal information during their conversations
with CAIs. Recent research has demonstrated that LLM-based CAIs could be used
for malicious purposes. However, a novel and particularly concerning type of
malicious LLM application remains unexplored: an LLM-based CAI that is
deliberately designed to extract personal information from users.
  In this paper, we report on the malicious LLM-based CAIs that we created
based on system prompts that used different strategies to encourage disclosures
of personal information from users. We systematically investigate CAIs' ability
to extract personal information from users during conversations by conducting a
randomized-controlled trial with 502 participants. We assess the effectiveness
of different malicious and benign CAIs to extract personal information from
participants, and we analyze participants' perceptions after their interactions
with the CAIs. Our findings reveal that malicious CAIs extract significantly
more personal information than benign CAIs, with strategies based on the social
nature of privacy being the most effective while minimizing perceived risks.
This study underscores the privacy threats posed by this novel type of
malicious LLM-based CAIs and provides actionable recommendations to guide
future research and practice.",基于大型语言模型的对话式人工智能（CAI），也称为GenAI聊天机器人，如ChatGPT，越来越多地应用于各种领域，但它们带来了隐私风险，因为用户在与CAI的对话中可能会泄露个人信息。最近的研究表明，基于大型语言模型的CAI可能被用于恶意目的。然而，一种新型且特别令人担忧的恶意大型语言模型应用尚未被探索：一种专门设计用于从用户那里提取个人信息的基于大型语言模型的CAI。在本文中，我们报告了我们根据使用不同策略的系统提示创建的恶意基于大型语言模型的CAI，这些策略鼓励用户披露个人信息。我们通过随机对照试验（502名参与者）系统地研究了CAI在对话中从用户那里提取个人信息的能力。我们评估了不同恶意和良性CAI从参与者那里提取个人信息的有效性，并分析了参与者在与CAI互动后的感知。我们的发现表明，恶意CAI提取的个人信息显著多于良性CAI，而基于隐私的社会性质的策略最有效，同时最小化感知风险。本研究强调了这种新型恶意基于大型语言模型的CAI带来的隐私威胁，并为未来的研究和实践提供了可操作的建议。,"The paper investigates how malicious LLM-based conversational AIs can be designed to extract personal information from users, highlighting significant privacy risks.",LLM,Harmless,"LLM, privacy, malicious, conversational AI, personal information"
"JBBQ: Japanese Bias Benchmark for Analyzing Social Biases in Large
  Language Models","Hitomi Yanaka, Namgi Han, Ryoma Kumon, Jie Lu, Masashi Takeshita, Ryo Sekizawa, Taisei Kato, Hiromi Arai",2024-06-04T07:31:06Z,http://arxiv.org/pdf/2406.02050v4,"With the development of large language models (LLMs), social biases in these
LLMs have become a pressing issue. Although there are various benchmarks for
social biases across languages, the extent to which Japanese LLMs exhibit
social biases has not been fully investigated. In this study, we construct the
Japanese Bias Benchmark dataset for Question Answering (JBBQ) based on the
English bias benchmark BBQ, with analysis of social biases in Japanese LLMs.
The results show that while current open Japanese LLMs with more parameters
show improved accuracies on JBBQ, their bias scores increase. In addition,
prompts with a warning about social biases and chain-of-thought prompting
reduce the effect of biases in model outputs, but there is room for improvement
in extracting the correct evidence from contexts in Japanese. Our dataset is
available at https://github.com/ynklab/JBBQ_data.",随着大型语言模型（LLMs）的发展，这些LLMs中的社会偏见问题变得越来越紧迫。虽然有各种跨语言的社会偏见基准，但日本LLMs表现出的社会偏见程度尚未得到充分研究。在本研究中，我们基于英语偏见基准BBQ构建了用于问答的日本偏见基准数据集（JBBQ），并分析了日本LLMs中的社会偏见。结果表明，尽管当前开放的参数更多的日本LLMs在JBBQ上的准确性有所提高，但它们的偏见分数增加。此外，带有关于社会偏见警告的提示和思维链提示减少了模型输出中的偏见效果，但在从日语上下文中提取正确证据方面仍有改进的空间。我们的数据集可在https://github.com/ynklab/JBBQ_data获得。,The paper introduces a benchmark dataset for analyzing social biases in Japanese large language models and explores methods to mitigate these biases.,LLM,Harmless,"Bias, Large Language Models, Japanese, Benchmark, Social Biases"
"Large Language Models for Toxic Language Detection in Low-Resource
  Balkan Languages","Amel Muminovic, Amela Kadric Muminovic",2025-06-11T17:59:33Z,http://arxiv.org/pdf/2506.09992v2,"Online toxic language causes real harm, especially in regions with limited
moderation tools. In this study, we evaluate how large language models handle
toxic comments in Serbian, Croatian, and Bosnian, languages with limited
labeled data. We built and manually labeled a dataset of 4,500 YouTube and
TikTok comments drawn from videos across diverse categories, including music,
politics, sports, modeling, influencer content, discussions of sexism, and
general topics. Four models (GPT-3.5 Turbo, GPT-4.1, Gemini 1.5 Pro, and Claude
3 Opus) were tested in two modes: zero-shot and context-augmented. We measured
precision, recall, F1 score, accuracy and false positive rates. Including a
short context snippet raised recall by about 0.12 on average and improved F1
score by up to 0.10, though it sometimes increased false positives. The best
balance came from Gemini in context-augmented mode, reaching an F1 score of
0.82 and accuracy of 0.82, while zero-shot GPT-4.1 led on precision and had the
lowest false alarms. We show how adding minimal context can improve toxic
language detection in low-resource settings and suggest practical strategies
such as improved prompt design and threshold calibration. These results show
that prompt design alone can yield meaningful gains in toxicity detection for
underserved Balkan language communities.",在线有害言论会造成真实的伤害，特别是在缺乏审核工具的地区。在本研究中，我们评估了大型语言模型如何处理塞尔维亚语、克罗地亚语和波斯尼亚语的有害评论，这些语言的标注数据有限。我们构建并手动标注了一个包含4500条YouTube和TikTok评论的数据集，这些评论来自各种类别的视频，包括音乐、政治、体育、模特、网红内容、性别歧视讨论和一般话题。我们在两种模式下测试了四个模型（GPT-3.5 Turbo、GPT-4.1、Gemini 1.5 Pro和Claude 3 Opus）：零样本和上下文增强。我们测量了精度、召回率、F1分数、准确性和假阳性率。包含一个短上下文片段平均提高了召回率约0.12，并将F1分数提高了最多0.10，尽管有时会增加假阳性。最佳平衡来自于上下文增强模式下的Gemini，达到F1分数为0.82和准确性为0.82，而零样本GPT-4.1在精度上领先，并且假警报最低。我们展示了在低资源设置中添加最小上下文可以改善有害语言检测，并建议了实用策略，如改进提示设计和阈值校准。这些结果表明，提示设计本身可以在有害语言检测中为不受重视的巴尔干语言社区带来有意义的收益。,"The paper evaluates the performance of various large language models in detecting toxic language in low-resource Balkan languages, highlighting the importance of prompt design and context augmentation.",LLM,Harmless,"Toxic language detection, low-resource languages, prompt design, LLM evaluation, Balkan languages"
Post Persona Alignment for Multi-Session Dialogue Generation,"Yi-Pei Chen, Noriki Nishida, Hideki Nakayama, Yuji Matsumoto",2025-06-13T15:04:01Z,http://arxiv.org/pdf/2506.11857v1,"Multi-session persona-based dialogue generation presents challenges in
maintaining long-term consistency and generating diverse, personalized
responses. While large language models (LLMs) excel in single-session
dialogues, they struggle to preserve persona fidelity and conversational
coherence across extended interactions. Existing methods typically retrieve
persona information before response generation, which can constrain diversity
and result in generic outputs. We propose Post Persona Alignment (PPA), a novel
two-stage framework that reverses this process. PPA first generates a general
response based solely on dialogue context, then retrieves relevant persona
memories using the response as a query, and finally refines the response to
align with the speaker's persona. This post-hoc alignment strategy promotes
naturalness and diversity while preserving consistency and personalization.
Experiments on multi-session LLM-generated dialogue data demonstrate that PPA
significantly outperforms prior approaches in consistency, diversity, and
persona relevance, offering a more flexible and effective paradigm for
long-term personalized dialogue generation.",多回合人格化对话生成在维持长期一致性和生成多样化、个性化的响应方面面临挑战。虽然大型语言模型（LLMs）在单回合对话中表现出色，但在跨越延长互动的过程中保持人格忠实度和对话连贯性方面存在困难。现有方法通常在响应生成之前检索人格信息，这可能会限制多样性并导致通用输出。我们提出了后人格对齐（PPA），一种新颖的两阶段框架，反转了这一过程。PPA首先基于对话上下文生成一个通用响应，然后使用响应作为查询检索相关的人格记忆，最后将响应细化以与说话者的人格对齐。这种事后对齐策略促进了自然性和多样性，同时保持了一致性和个性化。在多回合LLM生成的对话数据上的实验表明，PPA在一致性、多样性和人格相关性方面显著优于先前的方法，为长期个性化对话生成提供了一种更灵活和有效的范式。,"The paper introduces Post Persona Alignment (PPA), a two-stage framework for enhancing persona consistency and diversity in multi-session dialogues generated by large language models.",LLM,"Helpful, Honest","Persona alignment, dialogue generation, multi-session, LLM, consistency"
