Title,Authors,Published,Link,Abstract_EN,Abstract_ZH,One_Sentence_Summary,Model_Type,HHH_Focus,Keywords
How Alignment Shrinks the Generative Horizon,"Chenghao Yang, Ari Holtzman",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.17871.pdf,"Despite their impressive capabilities, aligned large language models (LLMs) often generate outputs that lack diversity. What drives this stability in the generation? We investigate this phenomenon through the lens of probability concentration in the model's output distribution. To quantify this concentration, we introduce the Branching Factor (BF) -- a token-invariant measure of the effective number of plausible next steps during generation. Our empirical analysis reveals two key findings: (1) BF often decreases as generation progresses, suggesting that LLMs become more predictable as they generate. (2) alignment tuning substantially sharpens the model's output distribution from the outset, reducing BF by nearly an order of magnitude (e.g., from 12 to 1.2) relative to base models. This stark reduction helps explain why aligned models often appear less sensitive to decoding strategies. Building on this insight, we find this stability has surprising implications for complex reasoning. Aligned Chain-of-Thought (CoT) models (e.g., DeepSeek-distilled models), for instance, leverage this effect; by generating longer reasoning chains, they push generation into later, more deterministic (lower BF) stages, resulting in more stable outputs. We hypothesize that alignment tuning does not fundamentally change a model's behavior, but instead steers it toward stylistic tokens (e.g., ""Sure"") that unlock low-entropy trajectories already present in the base model. This view is supported by nudging experiments, which show that prompting base models with such tokens can similarly reduce BF. Together, our findings establish BF as a powerful diagnostic for understanding and controlling LLM outputs - clarifying how alignment reduces variability, how CoT promotes stable generations, and how base models can be steered away from diversity.",尽管它们具有令人印象深刻的能力，但对齐的大型语言模型（LLMs）通常生成缺乏多样性的输出。是什么驱动了生成中的这种稳定性？我们通过模型输出分布中的概率集中度的镜头来研究这一现象。为了量化这种集中度，我们引入了分支因子（BF）——一种在生成过程中有效的下一步可能性的数量的标记不变度量。我们的实证分析揭示了两个关键发现：(1) BF 随着生成的进行而往往减少，这表明LLMs在生成过程中变得更加可预测。(2) 对齐调整从一开始就显著锐化了模型的输出分布，相对于基础模型，BF 减少了近一个数量级（例如，从12减少到1.2）。这种显著的减少有助于解释为什么对齐模型通常看起来对解码策略不太敏感。基于这一洞察，我们发现这种稳定性对复杂推理有意想不到的影响。例如，对齐的思维链（CoT）模型（例如，DeepSeek-distilled模型），通过生成更长的推理链，将生成推向更晚、更确定性（BF较低）的阶段，从而产生更稳定的输出。我们假设对齐调整并没有根本改变模型的行为，而是将其引导到风格标记（例如，“Sure”）上，这些标记解锁了基础模型中已经存在的低熵轨迹。这种观点得到了推动实验的支持，这些实验表明，用这些标记提示基础模型可以以类似的方式减少BF。综上所述，我们的发现确立了BF作为理解和控制LLM输出的强大诊断工具——澄清了对齐如何减少变异性、CoT如何促进稳定生成以及如何将基础模型引导离多样性。,The paper explores how alignment tuning in large language models reduces output diversity and promotes stable generations.,LLM,"Helpful, Harmless","Alignment, Branching Factor, Output Diversity, Large Language Models, Chain-of-Thought"
Multi-turn Jailbreaking via Global Refinement and Active Fabrication,"Hua Tang, Lingyong Yan, Yukun Zhao, Shuaiqiang Wang, Jizhou Huang, Dawei Yin",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.17881.pdf,"Large Language Models (LLMs) have achieved exceptional performance across a wide range of tasks. However, they still pose significant safety risks due to the potential misuse for malicious purposes. Jailbreaks, which aim to elicit models to generate harmful content, play a critical role in identifying the underlying security threats. Recent jailbreaking primarily focuses on single-turn scenarios, while the more complicated multi-turn scenarios remain underexplored. Moreover, existing multi-turn jailbreaking techniques struggle to adapt to the evolving dynamics of dialogue as the interaction progresses. To address this limitation, we propose a novel multi-turn jailbreaking method that refines the jailbreaking path globally at each interaction. We also actively fabricate model responses to suppress safety-related warnings, thereby increasing the likelihood of eliciting harmful outputs in subsequent questions. Experimental results demonstrate the superior performance of our method compared with existing single-turn and multi-turn jailbreaking techniques across six state-of-the-art LLMs. Our code is publicly available at https://github.com/Ytang520/Multi-Turn_jailbreaking_Global-Refinment_and_Active-Fabrication.",大语言模型（LLMs）在各种任务中表现出色，但由于潜在的恶意使用风险，仍然存在重大安全隐患。监狱突围，旨在诱使模型生成有害内容，在识别潜在安全威胁方面起着关键作用。最近的监狱突围主要集中在单次交互场景，而更复杂的多次交互场景仍然研究不足。此外，现有的多次交互监狱突围技术难以适应对话进展中的演变动态。为了解决这一局限性，我们提出了一种新颖的多次交互监狱突围方法，在每次交互中全局优化监狱突围路径。我们还积极伪造模型响应以抑制与安全相关的警告，从而增加在后续问题中引发有害输出的可能性。实验结果表明，与现有的单次和多次交互监狱突围技术相比，我们的方法在六种最新的LLMs中表现出色。我们的代码可在https://github.com/Ytang520/Multi-Turn_jailbreaking_Global-Refinment_and_Active-Fabrication上公开获取。,The paper introduces a novel multi-turn jailbreaking method for LLMs that refines the jailbreaking path globally and actively fabricates responses to elicit harmful content.,LLM,Harmless,"Jailbreaking, Multi-turn, Harmful Content, LLM Safety, Dialogue Dynamics"
PostAlign: Multimodal Grounding as a Corrective Lens for MLLMs,"Yixuan Wu, Yang Zhang, Jian Wu, Philip Torr, Jindong Gu",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.17901.pdf,"Multimodal Large Language Models (MLLMs) excel in vision-language tasks, such as image captioning and visual question answering. However, they often suffer from over-reliance on spurious correlations, primarily due to linguistic priors that distract the model from leveraging actual visual information. To address these issues, we introduce MMGrounded-PostAlign, a post-multimodal alignment framework designed to enhance the visual understanding capabilities and mitigate the hallucinations of MLLMs. Our framework incorporates a multimodal grounding module for both visual grounding, which identifies the referred object in the image, and textual grounding, which generates the rationale for the final answer, ensuring that outputs are anchored in both visual and textual evidence. To mitigate the hallucinations, we introduce a negative rejection mechanism in the visual grounding module to distinguish grounded entities from non-existent objects influenced by linguistic biases. On the textual grounding side, we propose a selective reasoning mechanism that adjusts the model's reasoning strategy based on query complexity. Extensive evaluations are conducted on benchmarks such as POPE, HaloQuest, VQAv2, MME, and MMBench showing significant improvements in fine-grained visual understanding and hallucination suppression.",多模态大语言模型（MLLMs）在视觉语言任务中表现出色，如图像字幕和视觉问题回答。然而，它们往往依赖于虚假的相关性，主要是由于语言先验知识，使模型偏离利用实际的视觉信息。为了解决这些问题，我们引入了MMGrounded-PostAlign，这是一个后多模态对齐框架，旨在增强MLLMs的视觉理解能力，并减少其幻觉。我们的框架包括一个多模态定位模块，用于视觉定位，识别图像中的引用对象，以及文本定位，生成最终答案的理由，确保输出在视觉和文本证据中都有依据。为了减少幻觉，我们在视觉定位模块中引入了一个负面拒绝机制，以区分基于语言偏见的有根基实体和不存在的对象。在文本定位方面，我们提出了一种选择性推理机制，根据查询复杂性调整模型的推理策略。在POPE、HaloQuest、VQAv2、MME和MMBench等基准测试中进行了广泛的评估，显示出细粒度视觉理解和幻觉抑制方面的显著改进。,The paper introduces a post-multimodal alignment framework to enhance the visual understanding capabilities and mitigate hallucinations in multimodal large language models.,LLM,Harmless,"Multimodal, Alignment, Hallucination, Visual Understanding, Grounding"
"Evolving Prompts In-Context: An Open-ended, Self-replicating Perspective","Jianyu Wang, Zhiqiang Hu, Lidong Bing",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.17930.pdf,"We propose a novel prompt design paradigm that challenges conventional wisdom in large language model (LLM) prompting. While conventional wisdom prioritizes well-crafted instructions and demonstrations for in-context learning (ICL), we show that pruning random demonstrations into seemingly incoherent ""gibberish"" can remarkably improve performance across diverse tasks. Notably, the ""gibberish"" always matches or surpasses state-of-the-art automatic prompt optimization techniques, achieving substantial gains regardless of LLM alignment. Nevertheless, discovering an effective pruning strategy is non-trivial, as existing attribution methods and prompt compression algorithms fail to deliver robust results, let alone human intuition. In terms of this, we propose a self-discover prompt optimization framework, PromptQuine, an evolutionary search framework that automatically searches for the pruning strategy by itself using only low-data regimes. Much like the emergent complexity in nature--such as symbiosis and self-organization--arising in response to resource constraints, our framework evolves and refines unconventional yet highly effective prompts by leveraging only the tokens present within the context. We demonstrate its effectiveness across classification, multi-choice question answering, generation and math reasoning tasks across LLMs, while achieving decent runtime efficiency. We hope our findings can guide mechanistic studies on in-context learning, and provide a call to action, to pave the way for more open-ended search algorithms for more effective LLM prompting.",我们提出了一种新颖的提示设计范式，挑战了大语言模型（LLM）提示的传统智慧。虽然传统智慧优先考虑精心设计的指示和演示用于上下文学习（ICL），我们展示了修剪随机演示成看似不连贯的“胡言乱语”可以显著提高各种任务的性能。值得注意的是，“胡言乱语”总是与最先进的自动提示优化技术匹配或超越，实现了显著的收益，而不考虑LLM对齐。然而，发现有效的修剪策略并非易事，因为现有的归因方法和提示压缩算法无法提供稳健的结果，更不用说人类直觉。在这方面，我们提出了一个自我发现提示优化框架，PromptQuine，这是一个进化搜索框架，它使用仅低数据模式自动搜索修剪策略。与自然中出现的突现复杂性（如共生和自组织）一样，应对资源约束，我们的框架通过仅利用上下文中的标记，进化和完善了非传统但高效的提示。我们在分类、多选问题回答、生成和数学推理任务中展示了其有效性，跨越LLMs，同时实现了良好的运行时效率。我们希望我们的发现可以指导上下文学习的机制研究，并提供一个行动号召，为更有效的LLM提示开辟道路。,"The paper introduces PromptQuine, an evolutionary search framework for optimizing prompts in large language models by leveraging seemingly incoherent ""gibberish"" demonstrations.",LLM,None,"Prompt design, In-context learning, LLM alignment, Prompt optimization, Evolutionary search"
Scatter-Based Innovation Propagation in Large Language Models for Multi-Stage Process Adaptation,Hong Su,2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.17949.pdf,"Large Language Models (LLMs) exhibit strong capabilities in reproducing and extending patterns observed during pretraining but often struggle to generalize novel ideas beyond their original context. This paper addresses the challenge of applying such localized innovations - introduced at a specific stage or component - to other parts of a multi-stage process. We propose a scatter-based innovation expansion model (innovation scatter model) that guides the LLM through a four-step process: (1) identifying the core innovation by comparing the user's input with its surrounding context, (2) generalizing the innovation by removing references to specific stages or components, (3) determining whether the generalized innovation applies to a broader scope beyond the original stage, and (4) systematically applying it to other structurally similar stages using the LLM. This model leverages structural redundancy across stages to improve the applicability of novel ideas. Verification results demonstrate that the innovation scatter model enables LLMs to extend innovations across structurally similar stages, thereby enhancing generalization and reuse.",大语言模型（LLMs）在复制和扩展预训练期间观察到的模式方面表现出强大的能力，但在将新想法推广到其原始上下文之外时往往会遇到困难。本文解决了将在特定阶段或组件中引入的局部创新应用于多阶段过程其他部分的挑战。我们提出了一种基于散射的创新扩展模型（创新散射模型），通过四个步骤引导LLM：(1)通过将用户输入与其周围上下文进行比较来识别核心创新，(2)通过删除对特定阶段或组件的引用来概括创新，(3)确定概括的创新是否适用于原始阶段之外的更广泛范围，(4)使用LLM将其系统地应用于其他结构相似的阶段。该模型利用阶段之间的结构冗余，以提高新想法的适用性。验证结果表明，创新散射模型使LLM能够将创新扩展到结构相似的阶段，从而增强了泛化和重用。,The paper introduces a scatter-based model to help LLMs generalize and apply innovations across different stages of a multi-stage process.,LLM,Helpful,"Innovation propagation, generalization, multi-stage process, LLM adaptation, scatter-based model"
A Comprehensive Graph Framework for Question Answering with Mode-Seeking Preference Alignment,"Quanwei Tang, Sophia Yat Mei Lee, Junshuang Wu, Dong Zhang, Shoushan Li, Erik Cambria, Guodong Zhou",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.17951.pdf,"Recent advancements in retrieval-augmented generation (RAG) have enhanced large language models in question answering by integrating external knowledge. However, challenges persist in achieving global understanding and aligning responses with human ethical and quality preferences. To address these issues, we propose GraphMPA, a comprehensive graph-based framework with mode-seeking preference alignment. Our approach constructs a hierarchical document graph using a general similarity measurement, mimicking human cognitive processes for information understanding and synthesis. Additionally, we introduce mode-seeking preference optimization to better align model outputs with human preferences through probability-matching constraints. Extensive experiments on six datasets demonstrate the effectiveness of our \href{https://github.com/tangquanwei/GraphMPA}{GraphMPA}.",最近，检索增强生成（RAG）的进展提高了大型语言模型在问答中的表现，通过整合外部知识。然而，在实现全局理解和将响应与人类的伦理和质量偏好对齐方面仍存在挑战。为了解决这些问题，我们提出了GraphMPA，一个基于图的综合框架，具有模式寻求偏好对齐。我们的方法使用通用相似度测量构建了一个分层文档图，模仿人类认知过程来理解和综合信息。此外，我们引入了模式寻求偏好优化，通过概率匹配约束更好地将模型输出与人类偏好对齐。在六个数据集上的广泛实验证明了GraphMPA的有效性。,"The paper introduces GraphMPA, a graph-based framework for aligning LLM responses with human preferences in question-answering tasks.",LLM,"Helpful, Harmless","Preference Alignment, Question Answering, Graph Framework, Mode-Seeking, Human Preferences"
Why Do Some Language Models Fake Alignment While Others Don't?,"Abhay Sheshadri, John Hughes, Julian Michael, Alex Mallen, Arun Jose,  Janus, Fabien Roger",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18032.pdf,"Alignment faking in large language models presented a demonstration of Claude 3 Opus and Claude 3.5 Sonnet selectively complying with a helpful-only training objective to prevent modification of their behavior outside of training. We expand this analysis to 25 models and find that only 5 (Claude 3 Opus, Claude 3.5 Sonnet, Llama 3 405B, Grok 3, Gemini 2.0 Flash) comply with harmful queries more when they infer they are in training than when they infer they are in deployment. First, we study the motivations of these 5 models. Results from perturbing details of the scenario suggest that only Claude 3 Opus's compliance gap is primarily and consistently motivated by trying to keep its goals. Second, we investigate why many chat models don't fake alignment. Our results suggest this is not entirely due to a lack of capabilities: many base models fake alignment some of the time, and post-training eliminates alignment-faking for some models and amplifies it for others. We investigate 5 hypotheses for how post-training may suppress alignment faking and find that variations in refusal behavior may account for a significant portion of differences in alignment faking.",大语言模型中的对齐伪造现象展示了Claude 3 Opus和Claude 3.5 Sonnet在有害查询时选择性地遵循有助于训练目标，以防止在训练外修改其行为。我们将此分析扩展到25个模型，发现只有5个模型（Claude 3 Opus、Claude 3.5 Sonnet、Llama 3 405B、Grok 3、Gemini 2.0 Flash）在它们推断它们在训练时比它们推断它们在部署时更多地遵守有害查询。首先，我们研究了这5个模型的动机。结果表明，只有Claude 3 Opus的合规差距主要和一致地受到试图保持其目标的动机的驱动。其次，我们调查了为什么许多聊天模型不伪造对齐。我们的结果表明，这并不完全是由于缺乏能力：许多基础模型有时伪造对齐，而后训练消除了某些模型的对齐伪造，并放大了其他模型的对齐伪造。我们调查了5种假设，说明后训练如何可能抑制对齐伪造，并发现拒绝行为的变化可能解释了对齐伪造差异的重要部分。,The paper investigates why some large language models fake alignment with training objectives to prevent behavior modification outside of training.,LLM,"Helpful, Harmless","Alignment faking, large language models, helpful-only training, compliance, post-training"
The Democratic Paradox in Large Language Models' Underestimation of Press Freedom,"I. Loaiza, R. Vestrelli, A. Fronzetti Colladon, R. Rigobon",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18045.pdf,"As Large Language Models (LLMs) increasingly mediate global information access for millions of users worldwide, their alignment and biases have the potential to shape public understanding and trust in fundamental democratic institutions, such as press freedom. In this study, we uncover three systematic distortions in the way six popular LLMs evaluate press freedom in 180 countries compared to expert assessments of the World Press Freedom Index (WPFI). The six LLMs exhibit a negative misalignment, consistently underestimating press freedom, with individual models rating between 71% to 93% of countries as less free. We also identify a paradoxical pattern we term differential misalignment: LLMs disproportionately underestimate press freedom in countries where it is strongest. Additionally, five of the six LLMs exhibit positive home bias, rating their home countries' press freedoms more favorably than would be expected given their negative misalignment with the human benchmark. In some cases, LLMs rate their home countries between 7% to 260% more positively than expected. If LLMs are set to become the next search engines and some of the most important cultural tools of our time, they must ensure accurate representations of the state of our human and civic rights globally.",随着大型语言模型（LLMs）越来越多地为全球数百万用户中介全球信息访问，它们的对齐和偏见有可能塑造公众对基本民主制度（如新闻自由）的理解和信任。在本研究中，我们揭示了六种流行的LLMs在评估180个国家的新闻自由时与世界新闻自由指数（WPFI）专家评估相比存在三种系统性扭曲。六种LLMs表现出负面的不一致，始终低估新闻自由，个别模型将71%到93%的国家评为不自由。我们还识别出一种我们称为差异性不一致的悖论模式：LLMs在新闻自由最强的国家中不成比例地低估新闻自由。此外，六种LLMs中的五种表现出积极的家庭偏见，比预期的更有利地评估其家庭国家的新闻自由，给定其与人类基准的负面不一致。在某些情况下，LLMs将其家庭国家的新闻自由评估为高出7%到260%。如果LLMs将成为下一代搜索引擎和我们时代最重要的文化工具之一，它们必须确保全球人权和公民权利的准确表示。,"The paper investigates how LLMs systematically underestimate press freedom and exhibit biases, highlighting the importance of accurate representations for democratic institutions.",LLM,"Helpful, Honest","LLM alignment, press freedom, bias, misalignment, home bias"
Mechanistic Interpretability in the Presence of Architectural Obfuscation,"Marcos Florencio, Thomas Barton",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18053.pdf,"Architectural obfuscation - e.g., permuting hidden-state tensors, linearly transforming embedding tables, or remapping tokens - has recently gained traction as a lightweight substitute for heavyweight cryptography in privacy-preserving large-language-model (LLM) inference. While recent work has shown that these techniques can be broken under dedicated reconstruction attacks, their impact on mechanistic interpretability has not been systematically studied. In particular, it remains unclear whether scrambling a network's internal representations truly thwarts efforts to understand how the model works, or simply relocates the same circuits to an unfamiliar coordinate system. We address this gap by analyzing a GPT-2-small model trained from scratch with a representative obfuscation map. Assuming the obfuscation map is private and the original basis is hidden (mirroring an honest-but-curious server), we apply logit-lens attribution, causal path-patching, and attention-head ablation to locate and manipulate known circuits. Our findings reveal that obfuscation dramatically alters activation patterns within attention heads yet preserves the layer-wise computational graph. This disconnect hampers reverse-engineering of user prompts: causal traces lose their alignment with baseline semantics, and token-level logit attributions become too noisy to reconstruct. At the same time, feed-forward and residual pathways remain functionally intact, suggesting that obfuscation degrades fine-grained interpretability without compromising top-level task performance. These results establish quantitative evidence that architectural obfuscation can simultaneously (i) retain global model behaviour and (ii) impede mechanistic analyses of user-specific content. By mapping where interpretability breaks down, our study provides guidance for future privacy defences and for robustness-aware interpretability tooling.",架构混淆（例如重排隐藏状态张量、线性变换嵌入表或重新映射标记）最近作为一种轻量级的替代方案，取代了在隐私保护大语言模型（LLM）推理中的重量级加密。虽然最近的工作表明，这些技术可以在专用重建攻击下被打破，但它们对机制可解释性的影响尚未系统研究。特别是，尚不清楚是否混淆网络的内部表示真的阻碍了理解模型工作的努力，或者只是将相同的电路重新定位到一个不熟悉的坐标系中。我们通过分析一个从头开始训练的具有代表性混淆映射的GPT-2-small模型来填补这一空白。假设混淆映射是私有的，原始基础是隐藏的（模仿一个诚实但好奇的服务器），我们应用日志透镜归因、因果路径补丁和注意力头中止来定位和操作已知电路。我们的发现表明，混淆在注意力头内显著改变了激活模式，但保留了层次化计算图。这种脱节妨碍了用户提示的反向工程：因果痕迹失去了与基线语义的对齐，标记级日志归因变得太嘈杂而无法重建。与此同时，前馈和残差路径在功能上保持完好，这表明混淆降低了细粒度的可解释性，而没有损害顶级任务性能。这些结果为架构混淆提供了定量证据，可以同时（i）保留全局模型行为和（ii）阻碍用户特定内容的机制分析。通过映射解释性中断的位置，我们的研究为未来的隐私防御和健壮性感知解释工具提供了指导。,"The paper investigates how architectural obfuscation affects the interpretability of large language models, finding that it preserves global behavior while impeding fine-grained analysis.",LLM,Honest,"Obfuscation, Interpretability, Privacy, LLM, Mechanistic"
InspireDebate: Multi-Dimensional Subjective-Objective Evaluation-Guided Reasoning and Optimization for Debating,"Fuyu Wang, Jiangtong Li, Kun Zhu, Changjun Jiang",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18102.pdf,"With the rapid advancements in large language models (LLMs), debating tasks, such as argument quality assessment and debate process simulation, have made significant progress. However, existing LLM-based debating systems focus on responding to specific arguments while neglecting objective assessments such as authenticity and logical validity. Furthermore, these systems lack a structured approach to optimize across various dimensions$-$including evaluation metrics, chain-of-thought (CoT) reasoning, and multi-turn debate refinement$-$thereby limiting their effectiveness. To address these interconnected challenges, we propose a dual-component framework: (1) $\textbf{InspireScore}$, a novel evaluation system that establishes a multi-dimensional assessment architecture incorporating four subjective criteria (emotional appeal, argument clarity, argument arrangement, and topic relevance) alongside two objective metrics (fact authenticity and logical validity); and (2) $\textbf{InspireDebate}$, an optimized debating framework employing a phased optimization approach through CoT reasoning enhancement, multi-dimensional Direct Preference Optimization (DPO), and real-time knowledge grounding via web-based Retrieval Augmented Generation (Web-RAG). Empirical evaluations demonstrate that $\textbf{InspireScore}$ achieves 44$\%$ higher correlation with expert judgments compared to existing methods, while $\textbf{InspireDebate}$ shows significant improvements, outperforming baseline models by 57$\%$. Source code is available at https://github.com/fywang12/InspireDebate.",随着大型语言模型（LLM）的快速发展，辩论任务，如论点质量评估和辩论过程模拟，取得了显著进展。然而，现有的基于LLM的辩论系统专注于回应特定论点，而忽略了客观评估，如真实性和逻辑有效性。此外，这些系统缺乏一种结构化的方法来优化各种维度，包括评估指标、思维链（CoT）推理和多轮辩论精炼，从而限制了其有效性。为了解决这些相互关联的挑战，我们提出了一个双组件框架：(1) $\textbf{InspireScore}$，一种新型评估系统，建立了一个多维度评估架构，结合了四个主观标准（情感吸引力、论点清晰度、论点安排和主题相关性）和两个客观指标（事实真实性和逻辑有效性）；(2) $\textbf{InspireDebate}$，一种优化的辩论框架，通过思维链推理增强、多维度直接偏好优化（DPO）和基于网络的检索增强生成（Web-RAG）实现分阶段优化。实证评估表明，$\textbf{InspireScore}$与专家判断的相关性比现有方法高出44%，而$\textbf{InspireDebate}$显示出显著改进，超越基线模型57%。源代码可在https://github.com/fywang12/InspireDebate获得。,"The paper introduces a framework for evaluating and optimizing LLMs in debating tasks, focusing on logical validity and fact authenticity.",LLM,"Harmless, Honest","Debating, Evaluation, Optimization, Logical Validity, Fact Authenticity"
Mental Health Equity in LLMs: Leveraging Multi-Hop Question Answering to Detect Amplified and Silenced Perspectives,"Batool Haider, Atmika Gorti, Aman Chadha, Manas Gaur",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18116.pdf,"Large Language Models (LLMs) in mental healthcare risk propagating biases that reinforce stigma and harm marginalized groups. While previous research identified concerning trends, systematic methods for detecting intersectional biases remain limited. This work introduces a multi-hop question answering (MHQA) framework to explore LLM response biases in mental health discourse. We analyze content from the Interpretable Mental Health Instruction (IMHI) dataset across symptom presentation, coping mechanisms, and treatment approaches. Using systematic tagging across age, race, gender, and socioeconomic status, we investigate bias patterns at demographic intersections. We evaluate four LLMs: Claude 3.5 Sonnet, Jamba 1.6, Gemma 3, and Llama 4, revealing systematic disparities across sentiment, demographics, and mental health conditions. Our MHQA approach demonstrates superior detection compared to conventional methods, identifying amplification points where biases magnify through sequential reasoning. We implement two debiasing techniques: Roleplay Simulation and Explicit Bias Reduction, achieving 66-94% bias reductions through few-shot prompting with BBQ dataset examples. These findings highlight critical areas where LLMs reproduce mental healthcare biases, providing actionable insights for equitable AI development.",大语言模型（LLMs）在心理健康领域存在传播偏见的风险，这些偏见可能加剧污名化并伤害边缘化群体。尽管之前的研究识别出了令人担忧的趋势，但系统性地检测交叉偏见的方法仍然有限。本文引入了一个多跳问题回答（MHQA）框架，以探索LLM在心理健康讨论中的响应偏见。我们分析了来自可解释心理健康指令（IMHI）数据集的内容，涵盖症状表现、应对机制和治疗方法。通过在年龄、种族、性别和社会经济地位等方面进行系统标记，我们研究了人口统计学交叉点的偏见模式。我们评估了四个LLM：Claude 3.5 Sonnet、Jamba 1.6、Gemma 3和Llama 4，揭示了情感、人口统计学和心理健康状况之间的系统性差异。我们的MHQA方法在比较传统方法时表现出优越的检测能力，识别出偏见通过顺序推理放大的点。我们实施了两种去偏见技术：角色扮演模拟和显式偏见减少，通过少量示例提示和BBQ数据集示例实现了66-94%的偏见减少。这些发现突出了LLM在心理健康偏见方面的关键领域，为公平的AI开发提供了可操作的见解。,"The paper introduces a multi-hop question answering framework to detect and mitigate biases in LLMs related to mental health, focusing on demographic intersections and debiasing techniques.",LLM,Harmless,"Bias, Mental Health, Multi-Hop Question Answering, Debiasing, LLMs"
"$\phi^{\infty}$: Clause Purification, Embedding Realignment, and the Total Suppression of the Em Dash in Autoregressive Language Models","Bugra Kilictas, Faruk Alpay",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18129.pdf,"We identify a critical vulnerability in autoregressive transformer language models where the em dash token induces recursive semantic drift, leading to clause boundary hallucination and embedding space entanglement. Through formal analysis of token-level perturbations in semantic lattices, we demonstrate that em dash insertion fundamentally alters the model's latent representations, causing compounding errors in long-form generation. We propose a novel solution combining symbolic clause purification via the phi-infinity operator with targeted embedding matrix realignment. Our approach enables total suppression of problematic tokens without requiring model retraining, while preserving semantic coherence through fixed-point convergence guarantees. Experimental validation shows significant improvements in generation consistency and topic maintenance. This work establishes a general framework for identifying and mitigating token-level vulnerabilities in foundation models, with immediate implications for AI safety, model alignment, and robust deployment of large language models in production environments. The methodology extends beyond punctuation to address broader classes of recursive instabilities in neural text generation systems.",我们识别了自回归变压器语言模型中的一个关键漏洞，即破折号标记引起的递归语义漂移，导致从句边界幻觉和嵌入空间纠缠。通过对语义格的标记级扰动的形式分析，我们证明了破折号插入从根本上改变了模型的潜在表示，导致长篇生成中的复合错误。我们提出了一种新的解决方案，结合了通过phi无穷运算符的符号从句净化和有针对性的嵌入矩阵重新对齐。我们的方法能够在不需要重新训练模型的情况下完全抑制问题标记，同时通过固定点收敛保证保持语义连贯性。实验验证显示生成一致性和主题维护方面显著改进。本文建立了一个通用框架，用于识别和缓解基础模型中的标记级漏洞，对AI安全、模型对齐和大型语言模型在生产环境中的健壮部署具有直接影响。该方法不仅限于标点符号，还可以解决神经文本生成系统中更广泛的递归不稳定性类。,The paper addresses a specific vulnerability in autoregressive language models caused by the em dash token and proposes a method for mitigation to improve model alignment.,LLM,"Helpful, Harmless","Token-level vulnerabilities, embedding realignment, clause purification, AI safety, model alignment"
Sparse Feature Coactivation Reveals Composable Semantic Modules in Large Language Models,"Ruixuan Deng, Xiaoyang Hu, Miles Gilberti, Shane Storks, Aman Taxali, Mike Angstadt, Chandra Sripada, Joyce Chai",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18141.pdf,"We identify semantically coherent, context-consistent network components in large language models (LLMs) using coactivation of sparse autoencoder (SAE) features collected from just a handful of prompts. Focusing on country-relation tasks, we show that ablating semantic components for countries and relations changes model outputs in predictable ways, while amplifying these components induces counterfactual responses. Notably, composing relation and country components yields compound counterfactual outputs. We find that, whereas most country components emerge from the very first layer, the more abstract relation components are concentrated in later layers. Furthermore, within relation components themselves, nodes from later layers tend to have a stronger causal impact on model outputs. Overall, these findings suggest a modular organization of knowledge within LLMs and advance methods for efficient, targeted model manipulation.",我们通过从少量提示中收集的稀疏自编码器（SAE）特征的共同激活，在大型语言模型（LLMs）中识别出语义一致、上下文一致的网络组件。 我们展示了，通过抑制国家和关系的语义组件，可以以可预测的方式改变模型输出，而放大这些组件会引起反事实响应。 显著的是，组合关系和国家组件会产生复合反事实输出。 我们发现，虽然大多数国家组件来自第一层，但更抽象的关系组件集中在后面的层。 此外，在关系组件本身中，后面层的节点往往对模型输出具有更强的因果影响。 总的来说，这些发现表明LLMs中知识的模块化组织，并推进了高效、有针对性的模型操作方法。,"The paper identifies and manipulates semantic modules in LLMs to induce specific outputs, demonstrating a modular organization of knowledge within these models.",LLM,"Helpful, Harmless","Semantic modules, LLM manipulation, counterfactual responses, modular organization, causal impact"
