Title,Authors,Published,Link,Abstract_EN,Abstract_ZH,One_Sentence_Summary,Model_Type,HHH_Focus,Keywords
"""Would You Want an AI Tutor?"" Understanding Stakeholder Perceptions of
  LLM-based Systems in the Classroom","Caterina Fuligni, Daniel Dominguez Figaredo, Julia Stoyanovich",2025-02-02T16:50:08Z,http://arxiv.org/pdf/2503.02885v2,"In recent years, Large Language Models (LLMs) rapidly gained popularity
across all parts of society, including education. After initial skepticism and
bans, many schools have chosen to embrace this new technology by integrating it
into their curricula in the form of virtual tutors and teaching assistants.
However, neither the companies developing this technology nor the public
institutions involved in its implementation have set up a formal system to
collect feedback from the stakeholders impacted by them. In this paper, we
argue that understanding the perceptions of those directly or indirectly
impacted by LLMs in the classroom, including parents and school staff, is
essential for ensuring responsible use of AI in this critical domain.
  Our contributions are two-fold. First, we propose the Contextualized
Perceptions for the Adoption of LLMs in Education (Co-PALE) framework, which
can be used to systematically elicit perceptions and inform whether and how
LLM-based tools should be designed, developed, and deployed in the classroom.
Second, we explain how our framework can be used to ground specific rubrics for
eliciting perceptions of the relevant stakeholders in view of specific goals
and context of implementation. Overall, Co-PALE is a practical step toward
helping educational agents, policymakers, researchers, and technologists ensure
the responsible and effective deployment of LLM-based systems across diverse
learning contexts.",近年来，大型语言模型（LLM）在社会的各个方面迅速普及，包括教育领域。尽管最初存在怀疑和禁令，许多学校选择通过将其整合到课程中，以虚拟导师和教学助理的形式接受这一新技术。然而，开发该技术的公司和参与其实施的公共机构都没有建立正式系统来收集受其影响的利益相关者的反馈。在本文中，我们认为了解直接或间接受LLM影响的教育工作者、家长和学校工作人员的看法，对于确保在该关键领域中负责任地使用人工智能至关重要。我们的贡献有两个方面。首先，我们提出了上下文化感知框架（Co-PALE），用于系统地引发感知并告知LLM工具应该如何设计、开发和部署在课堂上。其次，我们解释了如何使用我们的框架来为特定目标和实施上下文的相关利益相关者的感知提供具体的评分标准。总的来说，Co-PALE 是帮助教育代理人、政策制定者、研究人员和技术人员在各种学习环境中负责任和有效地部署LLM系统的实际步骤。,The paper introduces a framework to understand stakeholder perceptions for the responsible use of LLMs in educational settings.,LLM,"Helpful, Harmless","LLM, education, perceptions, responsible use, classroom"
"Introspective Growth: Automatically Advancing LLM Expertise in
  Technology Judgment","Siyang Wu, Honglin Bao, Nadav Kunievsky, James A. Evans",2025-05-18T15:04:02Z,http://arxiv.org/pdf/2505.12452v2,"Large language models (LLMs) increasingly demonstrate signs of conceptual
understanding, yet much of their internal knowledge remains latent, loosely
structured, and difficult to access or evaluate. We propose self-questioning as
a lightweight and scalable strategy to improve LLMs' understanding,
particularly in domains where success depends on fine-grained semantic
distinctions. To evaluate this approach, we introduce a challenging new
benchmark of 1.3 million post-2015 computer science patent pairs, characterized
by dense technical jargon and strategically complex writing. The benchmark
centers on a pairwise differentiation task: can a model distinguish between
closely related but substantively different inventions? We show that compared
to placebo scientific information, prompting LLMs to generate and answer their
own questions - targeting the background knowledge required for the task -
significantly improves performance. These self-generated questions and answers
activate otherwise underutilized internal knowledge. Allowing LLMs to retrieve
answers from external scientific texts further enhances performance, suggesting
that model knowledge is compressed and lacks the full richness of the training
data. We also find that chain-of-thought prompting and self-questioning
converge, though self-questioning remains more effective for improving
understanding of technical concepts. Notably, we uncover an asymmetry in
prompting: smaller models often generate more fundamental, more open-ended,
better-aligned questions for mid-sized models than large models do, revealing a
new strategy for cross-model collaboration. Altogether, our findings establish
self-questioning as both a practical mechanism for automatically improving LLM
comprehension, especially in domains with sparse and underrepresented
knowledge, and a diagnostic probe of how internal and external knowledge are
organized.",大语言模型（LLMs）越来越表现出概念理解的迹象，但它们的内部知识大多仍然潜在、松散结构化，难以访问或评估。我们提出自问自答作为一种轻量级且可扩展的策略，以改善LLMs的理解，特别是在成功依赖于细粒度语义区分的领域。为了评估这种方法，我们引入了一个具有挑战性的新基准，包括130万个2015年后的计算机科学专利对，这些专利对具有密集的技术术语和战略复杂的写作。基准集中在一个成对区分任务上：模型能否区分出密切相关但实质不同的发明？我们表明，与安慰剂科学信息相比，提示LLMs生成并回答它们自己的问题（针对任务所需的背景知识）显著提高了性能。这些自生成的问题和答案激活了否则未充分利用的内部知识。允许LLMs从外部科学文本中检索答案进一步增强了性能，表明模型知识是压缩的，缺乏训练数据的全部丰富性。我们还发现，思维链提示和自问自答趋于一致，尽管自问自答在改善技术概念理解方面更有效。值得注意的是，我们揭示了提示的不对称性：较小的模型通常为中等大小的模型生成更基本、更开放、更对齐的问题，而不是大模型，揭示了一种新的跨模型协作策略。总的来说，我们的发现确立了自问自答作为一种实用机制，用于自动改善LLM的理解，特别是在知识稀疏和未充分代表的领域，以及作为内部和外部知识组织的诊断探针。,"The paper introduces self-questioning as an effective method to enhance LLMs' comprehension, particularly in technical domains, and explores cross-model collaboration strategies.",LLM,Helpful,"Self-questioning, LLM comprehension, technical domains, knowledge activation, cross-model collaboration"
IntenTest: Stress Testing for Intent Integrity in API-Calling LLM Agents,"Shiwei Feng, Xiangzhe Xu, Xuan Chen, Kaiyuan Zhang, Syed Yusuf Ahmed, Zian Su, Mingwei Zheng, Xiangyu Zhang",2025-06-09T08:09:08Z,http://arxiv.org/pdf/2506.07524v1,"LLM agents are increasingly deployed to automate real-world tasks by invoking
APIs through natural language instructions. While powerful, they often suffer
from misinterpretation of user intent, leading to the agent's actions that
diverge from the user's intended goal, especially as external toolkits evolve.
Traditional software testing assumes structured inputs and thus falls short in
handling the ambiguity of natural language. We introduce IntenTest, an
API-centric stress testing framework that systematically uncovers intent
integrity violations in LLM agents. Unlike prior work focused on fixed
benchmarks or adversarial inputs, IntenTest generates realistic tasks based on
toolkits' documentation and applies targeted mutations to expose subtle agent
errors while preserving user intent. To guide testing, we propose semantic
partitioning, which organizes natural language tasks into meaningful categories
based on toolkit API parameters and their equivalence classes. Within each
partition, seed tasks are mutated and ranked by a lightweight predictor that
estimates the likelihood of triggering agent errors. To enhance efficiency,
IntenTest maintains a datatype-aware strategy memory that retrieves and adapts
effective mutation patterns from past cases. Experiments on 80 toolkit APIs
demonstrate that IntenTest effectively uncovers intent integrity violations,
significantly outperforming baselines in both error-exposing rate and query
efficiency. Moreover, IntenTest generalizes well to stronger target models
using smaller LLMs for test generation, and adapts to evolving APIs across
domains.",LLM 代理越来越多地部署在通过自然语言指令调用 API 来自动化现实世界任务。虽然强大，但它们往往会因为误解用户意图而导致代理的行为偏离用户的预期目标，特别是当外部工具包演变时。传统的软件测试假设结构化输入，因此在处理自然语言的模糊性方面表现不佳。我们引入了 IntenTest，一个以 API 为中心的压力测试框架，系统地揭示了 LLM 代理中的意图完整性违规。与之前专注于固定基准或对抗性输入的工作不同，IntenTest 根据工具包的文档生成现实任务，并应用有针对性的突变来暴露代理的微妙错误，同时保留用户意图。为了指导测试，我们提出了语义分区，它根据工具包 API 参数及其等价类将自然语言任务组织成有意义的类别。在每个分区中，种子任务被突变并由一个轻量级预测器进行排名，该预测器估计触发代理错误的可能性。为了提高效率，IntenTest 维护一个数据类型感知的策略记忆，从过去的案例中检索和适应有效的突变模式。在 80 个工具包 API 上进行的实验表明，IntenTest 有效地揭示了意图完整性违规，在错误揭示率和查询效率方面显著优于基线。此外，IntenTest 可以很好地推广到使用较小的 LLM 进行测试生成的更强大的目标模型，并适应跨领域的演变 API。,"The paper introduces IntenTest, a framework for stress testing LLM agents to ensure they accurately interpret and execute user intent through API calls.",LLM,Helpful,"Intent integrity, API-calling, LLM agents, stress testing, natural language"
IF-GUIDE: Influence Function-Guided Detoxification of LLMs,"Zachary Coalson, Juhan Bae, Nicholas Carlini, Sanghyun Hong",2025-06-02T15:32:36Z,http://arxiv.org/pdf/2506.01790v2,"We study how training data contributes to the emergence of toxic behaviors in
large-language models. Most prior work on reducing model toxicity adopts
$reactive$ approaches, such as fine-tuning pre-trained (and potentially toxic)
models to align them with human values. In contrast, we propose a $proactive$
approach$-$IF-Guide$-$which leverages influence functions to identify harmful
tokens within any training data and suppress their impact during training. To
this end, we first show that standard influence functions are ineffective at
discovering harmful training records. We then present a novel adaptation that
measures token-level attributions from training data to model toxicity, along
with techniques for selecting toxic training documents and a learning objective
that can be integrated into both pre-training and fine-tuning. Moreover,
IF-Guide does not rely on human-preference data, which is typically required by
existing alignment methods. In evaluation, we demonstrate that IF-Guide
substantially reduces both explicit and implicit toxicity$-$by up to 10$\times$
compared to uncensored models, and up to 3$\times$ compared to baseline
alignment methods, e.g., DPO and RAD$-$across both pre-training and fine-tuning
scenarios. IF-Guide is computationally efficient: a billion-parameter model is
$not$ $necessary$ for computing influence scores; a million-parameter
model$-$with 7.5$\times$ fewer parameters$-$can effectively serve as a proxy
for identifying harmful data. Our code is publicly available at:
https://github.com/ztcoalson/IF-Guide",我们研究了训练数据如何导致大型语言模型中的有害行为。大多数先前的工作采用了反应性方法，例如对齐预训练（可能有害）模型以符合人类价值观。相反，我们提出了一种主动方法——IF-Guide，利用影响函数识别训练数据中的有害标记并在训练过程中抑制其影响。为此，我们首先表明标准影响函数在发现有害训练记录方面无效。然后，我们提出了一种新的适应方法，测量训练数据到模型毒性的标记级归因，以及选择有害训练文档的技术和一个学习目标，可以集成到预训练和微调中。此外，IF-Guide不依赖于人类偏好数据，这通常是现有对齐方法所需的。在评估中，我们证明了IF-Guide在预训练和微调场景中显著减少了显式和隐式毒性，与未审查的模型相比，减少了10倍，与基线对齐方法（例如DPO和RAD）相比，减少了3倍。IF-Guide计算效率高：计算影响分数不需要一个参数为十亿的模型；一个参数为百万的模型——参数少7.5倍——可以有效地作为识别有害数据的代理。我们的代码在https://github.com/ztcoalson/IF-Guide上公开可用。,"The paper introduces IF-Guide, a proactive method using influence functions to reduce toxicity in large language models by identifying and suppressing harmful tokens in training data.",LLM,Harmless,"Toxicity, Influence Functions, Detoxification, LLM Alignment, Harmful Tokens"
"Token Cleaning: Fine-Grained Data Selection for LLM Supervised
  Fine-Tuning","Jinlong Pang, Na Di, Zhaowei Zhu, Jiaheng Wei, Hao Cheng, Chen Qian, Yang Liu",2025-02-04T03:26:58Z,http://arxiv.org/pdf/2502.01968v2,"Recent studies show that in supervised fine-tuning (SFT) of large language
models (LLMs), data quality matters more than quantity. While most data
cleaning methods concentrate on filtering entire samples, the quality of
individual tokens within a sample can vary significantly. After pre-training,
even in high-quality samples, patterns or phrases that are not task-related can
be redundant, uninformative, or even harmful. Continuing to fine-tune on these
patterns may offer limited benefit and even degrade downstream task
performance. In this paper, we investigate token quality from a noisy-label
perspective and propose a generic token cleaning pipeline for SFT tasks. Our
method filters out uninformative tokens while preserving those carrying key
task-specific information. Specifically, we first evaluate token quality by
examining the influence of model updates on each token, then apply a
threshold-based separation. The token influence can be measured in a single
pass with a fixed reference model or iteratively with self-evolving reference
models. The benefits and limitations of both methods are analyzed theoretically
by error upper bounds. Extensive experiments show that our framework
consistently improves downstream performance. Code is available at
https://github.com/UCSC-REAL/TokenCleaning.",最近的研究表明，在大型语言模型（LLM）的监督微调（SFT）中，数据质量比数量更重要。虽然大多数数据清理方法集中在过滤整个样本，但样本中单个标记的质量可能会有显著差异。在预训练后，即使在高质量的样本中，与任务无关的模式或短语也可能是冗余的、无信息的，甚至是有害的。继续在这些模式上进行微调可能只能提供有限的好处，甚至会降低下游任务的性能。在本文中，我们从噪声标签的角度研究标记质量，并提出了一种通用的标记清理管道，用于SFT任务。我们的方法过滤掉无信息的标记，同时保留携带关键任务特定信息的标记。具体来说，我们首先通过检查每个标记对模型更新的影响来评估标记质量，然后应用基于阈值的分离。标记影响可以在单个传递中使用固定的参考模型或迭代使用自进化的参考模型来测量。两种方法的优缺点都通过误差上界进行了理论分析。广泛的实验表明，我们的框架始终改善下游性能。代码可在https://github.com/UCSC-REAL/TokenCleaning获得。,The paper presents a token cleaning pipeline for supervised fine-tuning of LLMs to improve downstream task performance by filtering out harmful or uninformative tokens.,LLM,Harmless,"Token cleaning, data quality, fine-tuning, large language models, harmful tokens"
"DBudgetKV: Dynamic Budget in KV Cache Compression for Ensuring Optimal
  Performance","Xuanfan Ni, Liyan Xu, Chenyang Lyu, Longyue Wang, Mo Yu, Lemao Liu, Fandong Meng, Jie Zhou, Piji Li",2025-02-24T06:33:39Z,http://arxiv.org/pdf/2502.16886v2,"To alleviate memory burden during inference of large language models (LLMs),
numerous studies have focused on compressing the KV cache by exploring aspects
such as attention sparsity. These techniques are often designed with a
pre-defined KV budget; however, as the optimal budget varies by different input
lengths and task types, the existence of a fixed budget could result in
inconsistent performance accepting inputs of diverse domains. To address this
limitation, we propose a new KV cache compression objective: to always ensure
the full-cache performance regardless of specific inputs, while maximizing KV
cache pruning as much as possible. To achieve this goal, we introduce a novel
KV cache compression method dubbed DBudgetKV, which features an attention-based
metric to signal when the remaining KV cache is unlikely to match the
full-cache performance, then halting the pruning process. Empirical evaluation
spanning diverse context lengths, task types, and model sizes suggests that our
method achieves lossless KV pruning effectively and robustly, exceeding 25%
compression ratio on average. Furthermore, our method is easy to integrate
within LLM inference, not only optimizing memory space, but also showing
reduced inference time compared to existing methods.",为了缓解大型语言模型（LLM）推理过程中的内存负担，许多研究集中在通过探索注意力稀疏性来压缩KV缓存。这些技术通常设计有预定义的KV预算；然而，由于最佳预算因不同的输入长度和任务类型而异，固定预算的存在可能导致接受来自不同领域的输入时性能不一致。为了解决这个限制，我们提出了一种新的KV缓存压缩目标：无论具体输入如何，始终确保全缓存性能，同时尽可能最大化KV缓存修剪。为了实现这一目标，我们引入了一种新的KV缓存压缩方法，称为DBudgetKV，它具有基于注意力的度量标准，以指示剩余的KV缓存不太可能匹配全缓存性能，然后停止修剪过程。跨越不同的上下文长度、任务类型和模型大小的实证评估表明，我们的方法有效且稳健地实现了无损KV修剪，平均压缩比超过25%。此外，我们的方法易于集成到LLM推理中，不仅优化了内存空间，还显示出与现有方法相比的较短推理时间。,"The paper introduces DBudgetKV, a method for dynamically compressing the KV cache in large language models to ensure optimal performance during inference.",LLM,None,"KV cache, compression, large language models, inference, performance"
"EVADE: Multimodal Benchmark for Evasive Content Detection in E-Commerce
  Applications","Ancheng Xu, Zhihao Yang, Jingpeng Li, Guanghu Yuan, Longze Chen, Liang Yan, Jiehui Zhou, Zhen Qin, Hengyun Chang, Hamid Alinejad-Rokny, Bo Zheng, Min Yang",2025-05-23T09:18:01Z,http://arxiv.org/pdf/2505.17654v2,"E-commerce platforms increasingly rely on Large Language Models (LLMs) and
Vision-Language Models (VLMs) to detect illicit or misleading product content.
However, these models remain vulnerable to evasive content: inputs (text or
images) that superficially comply with platform policies while covertly
conveying prohibited claims. Unlike traditional adversarial attacks that induce
overt failures, evasive content exploits ambiguity and context, making it far
harder to detect. Existing robustness benchmarks provide little guidance for
this demanding, real-world challenge. We introduce EVADE, the first
expert-curated, Chinese, multimodal benchmark specifically designed to evaluate
foundation models on evasive content detection in e-commerce. The dataset
contains 2,833 annotated text samples and 13,961 images spanning six demanding
product categories, including body shaping, height growth, and health
supplements. Two complementary tasks assess distinct capabilities:
Single-Violation, which probes fine-grained reasoning under short prompts, and
All-in-One, which tests long-context reasoning by merging overlapping policy
rules into unified instructions. Notably, the All-in-One setting significantly
narrows the performance gap between partial and full-match accuracy, suggesting
that clearer rule definitions improve alignment between human and model
judgment. We benchmark 26 mainstream LLMs and VLMs and observe substantial
performance gaps: even state-of-the-art models frequently misclassify evasive
samples. By releasing EVADE and strong baselines, we provide the first rigorous
standard for evaluating evasive-content detection, expose fundamental
limitations in current multimodal reasoning, and lay the groundwork for safer
and more transparent content moderation systems in e-commerce. The dataset is
publicly available at https://huggingface.co/datasets/koenshen/EVADE-Bench.","电子商务平台越来越依赖大型语言模型（LLMs）和视觉语言模型（VLMs）来检测非法或误导性的产品内容。然而，这些模型仍然容易受到规避内容的攻击：输入（文本或图像）在表面上符合平台政策，但暗中传达了被禁止的声明。与传统的对抗性攻击不同，规避内容利用了模糊性和上下文，使其更难检测。现有的鲁棒性基准提供了很少的指导，以应对这一具有挑战性的现实世界问题。我们引入了EVADE，这是第一个专门设计用于评估基础模型在电子商务中的规避内容检测的专家策划的中文多模态基准。数据集包含2,833个注释文本样本和13,961个图像，涵盖六个具有挑战性的产品类别，包括体型塑造、身高增长和健康补充剂。两个互补的任务评估不同的能力：单一违规，它在短提示下探测细粒度推理，以及全能，它通过将重叠的政策规则合并为统一的指令来测试长上下文推理。值得注意的是，全能设置显著缩小了部分匹配和完全匹配准确性之间的性能差距，这表明更清晰的规则定义有助于人类和模型判断之间的对齐。我们对26个主流LLMs和VLMs进行了基准测试，并观察到显著的性能差距：即使是最先进的模型也经常误分类规避样本。通过发布EVADE和强大的基线，我们为评估规避内容检测提供了第一个严格的标准，揭示了当前多模态推理的基本局限性，并为电子商务中的更安全和更透明的内容审核系统奠定了基础。数据集可在https://huggingface.co/datasets/koenshen/EVADE-Bench上公开获取。","The paper introduces EVADE, a benchmark for evaluating LLMs and VLMs in detecting evasive content in e-commerce, highlighting the importance of clear rule definitions for better alignment between human and model judgment.",LLM,Harmless,"Evasive content, detection, e-commerce, alignment, multimodal"
"Cross-lingual Collapse: How Language-Centric Foundation Models Shape
  Reasoning in Large Language Models","Cheonbok Park, Jeonghoon Kim, Joosung Lee, Sanghwan Bae, Jaegul Choo, Kang Min Yoo",2025-06-06T08:08:48Z,http://arxiv.org/pdf/2506.05850v2,"We identify \textbf{Cross-lingual Collapse}, a systematic drift in which the
chain-of-thought (CoT) of a multilingual language model reverts to its dominant
pre-training language even when the prompt is expressed in a different
language. Recent large language models (LLMs) with reinforcement learning with
verifiable reward (RLVR) have achieved strong logical reasoning performances by
exposing their intermediate reasoning traces, giving rise to large reasoning
models (LRMs). However, the mechanism behind multilingual reasoning in LRMs is
not yet fully explored. To investigate the issue, we fine-tune multilingual
LRMs with Group-Relative Policy Optimization (GRPO) on translated versions of
the GSM$8$K and SimpleRL-Zoo datasets in three different languages: Chinese,
Korean, and Ukrainian. During training, we monitor both task accuracy and
language consistency of the reasoning chains. Our experiments reveal three key
findings: (i) GRPO rapidly amplifies pre-training language imbalances, leading
to the erosion of low-resource languages within just a few hundred updates;
(ii) language consistency reward mitigates this drift but does so at the
expense of an almost 5 - 10 pp drop in accuracy. and (iii) the resulting
language collapse is severely damaging and largely irreversible, as subsequent
fine-tuning struggles to steer the model back toward its original
target-language reasoning capabilities. Together, these findings point to a
remarkable conclusion: \textit{not all languages are trained equally for
reasoning}. Furthermore, our paper sheds light on the roles of reward shaping,
data difficulty, and pre-training priors in eliciting multilingual reasoning.",我们识别出跨语言崩溃，这是一种系统性偏差，其中多语言模型的思维链（CoT）在提示语言不同的情况下，会回到其主导的预训练语言。最近，通过可验证奖励的强化学习（RLVR）实现了强大的逻辑推理性能的大型语言模型（LLMs），通过暴露其中间推理痕迹，产生了大型推理模型（LRMs）。然而，LRMs中多语言推理的机制尚未完全探索。为了研究这个问题，我们在三种不同的语言中对多语言LRMs进行了微调：中文、韩语和乌克兰语。在训练过程中，我们监控了任务准确性和推理链的语言一致性。我们的实验揭示了三个关键发现：(i) GRPO迅速放大预训练语言不平衡，导致在几百次更新内低资源语言的侵蚀；(ii)语言一致性奖励缓解了这种偏差，但以几乎5-10 pp的准确性下降为代价；(iii)结果的语言崩溃是严重的且几乎不可逆的，因为后续的微调很难将模型引导回其原始目标语言的推理能力。综上所述，这些发现得出了一个显著的结论：\textit{并非所有语言都被平等地训练用于推理}。此外，我们的论文揭示了奖励塑造、数据难度和预训练先验在引发多语言推理中的作用。,"The paper investigates the phenomenon of cross-lingual collapse in multilingual large language models, where reasoning reverts to the dominant pre-training language.",LLM,Helpful,"Multilingual reasoning, language consistency, reinforcement learning, large language models, cross-lingual collapse"
"Well Begun is Half Done: Low-resource Preference Alignment by
  Weak-to-Strong Decoding","Feifan Song, Shaohang Wei, Wen Luo, Yuxuan Fan, Tianyu Liu, Guoyin Wang, Houfeng Wang",2025-06-09T05:21:22Z,http://arxiv.org/pdf/2506.07434v1,"Large Language Models (LLMs) require alignment with human preferences to
avoid generating offensive, false, or meaningless content. Recently,
low-resource methods for LLM alignment have been popular, while still facing
challenges in obtaining both high-quality and aligned content. Motivated by the
observation that the difficulty of generating aligned responses is concentrated
at the beginning of decoding, we propose a novel framework, Weak-to-Strong
Decoding (WSD), to enhance the alignment ability of base models by the guidance
of a small aligned model. The small model first drafts well-aligned beginnings,
followed by the large base model to continue the rest, controlled by a
well-designed auto-switch mechanism. We also collect a new dataset, GenerAlign,
to fine-tune a small-sized Pilot-3B as the draft model, which effectively
enhances different base models under the WSD framework to outperform all
baseline methods, while avoiding degradation on downstream tasks, termed as the
alignment tax. Extensive experiments are further conducted to examine the
impact of different settings and time efficiency, as well as analyses on the
intrinsic mechanisms of WSD in depth.",大语言模型（LLMs）需要与人类偏好对齐，以避免生成冒犯性、虚假或无意义的内容。最近，低资源的LLM对齐方法变得流行，但在获得高质量和对齐的内容方面仍面临挑战。受到观察到生成对齐响应的难度集中在解码开始的启发，我们提出了一种新的框架，弱到强解码（WSD），通过小型对齐模型的指导来增强基础模型的对齐能力。小型模型首先起草良好对齐的开头，然后由大型基础模型继续完成，受到精心设计的自动切换机制的控制。我们还收集了一个新的数据集，GenerAlign，用于微调小型的Pilot-3B作为草稿模型，这在WSD框架下有效地增强了不同的基础模型，超过了所有基线方法，同时避免了下游任务的退化，称为对齐税。进一步进行了广泛的实验，以检查不同设置和时间效率的影响，以及对WSD内在机制的深入分析。,The paper introduces a novel framework called Weak-to-Strong Decoding (WSD) to enhance the alignment ability of large language models (LLMs) by using a small aligned model to draft well-aligned beginnings.,LLM,"Helpful, Harmless","LLM alignment, preference alignment, weak-to-strong decoding, GenerAlign dataset, alignment tax"
SELT: Self-Evaluation Tree Search for LLMs with Task Decomposition,"Mengsong Wu, Di Zhang, Yuqiang Li, Dongzhan Zhou, Wenliang Chen",2025-06-09T08:52:27Z,http://arxiv.org/pdf/2506.07557v1,"While Large Language Models (LLMs) have achieved remarkable success in a wide
range of applications, their performance often degrades in complex reasoning
tasks. In this work, we introduce SELT (Self-Evaluation LLM Tree Search), a
novel framework that leverages a modified Monte Carlo Tree Search (MCTS) to
enhance LLM reasoning without relying on external reward models. By redefining
the Upper Confidence Bound scoring to align with intrinsic self-evaluation
capabilities of LLMs and decomposing the inference process into atomic subtasks
augmented with semantic clustering at each node, SELT effectively balances
exploration and exploitation, reduces redundant reasoning paths, and mitigates
hallucination. We validate our approach on challenging benchmarks, including
the knowledge-based MMLU and the Tool Learning dataset Seal-Tools, where SELT
achieves significant improvements in answer accuracy and reasoning robustness
compared to baseline methods. Notably, our framework operates without
task-specific fine-tuning, demonstrating strong generalizability across diverse
reasoning tasks. Relevant results and code are available at
https://github.com/fairyshine/SELT .",尽管大型语言模型（LLMs）在各种应用中取得了显著成功，但在复杂推理任务中，其性能往往会下降。在本文中，我们引入了SELT（自我评估LLM树搜索），一种新颖的框架，利用修改后的蒙特卡罗树搜索（MCTS）来增强LLM的推理能力，而不依赖外部奖励模型。通过重新定义上置信界限得分以与LLM的内在自我评估能力保持一致，并将推理过程分解为每个节点增强语义聚类的原子子任务，SELT有效地平衡了探索和利用，减少了冗余的推理路径，并缓解了幻觉。我们在具有挑战性的基准测试中验证了我们的方法，包括基于知识的MMLU和工具学习数据集Seal-Tools，其中SELT在答案准确性和推理鲁棒性方面显著优于基线方法。值得注意的是，我们的框架在没有特定任务的微调的情况下运行，展示了在各种推理任务中的强大的通用性。相关结果和代码可在https://github.com/fairyshine/SELT获得。,"The paper introduces SELT, a framework that uses modified Monte Carlo Tree Search to improve LLM reasoning and reduce hallucination without external reward models.",LLM,Harmless,"LLM, Reasoning, Hallucination, Monte Carlo Tree Search, Task Decomposition"
"Assessing Dialect Fairness and Robustness of Large Language Models in
  Reasoning Tasks","Fangru Lin, Shaoguang Mao, Emanuele La Malfa, Valentin Hofmann, Adrian de Wynter, Xun Wang, Si-Qing Chen, Michael Wooldridge, Janet B. Pierrehumbert, Furu Wei",2024-10-14T18:44:23Z,http://arxiv.org/pdf/2410.11005v3,"Language is not monolithic. While benchmarks, including those designed for
multiple languages, are often used as proxies to evaluate the performance of
Large Language Models (LLMs), they tend to overlook the nuances of
within-language variation and thus fail to model the experience of speakers of
non-standard dialects. Focusing on African American Vernacular English (AAVE),
we present the first study aimed at objectively assessing the fairness and
robustness of LLMs in handling dialects across canonical reasoning tasks,
including algorithm, math, logic, and integrated reasoning. We introduce ReDial
(Reasoning with Dialect Queries), a benchmark containing 1.2K+ parallel query
pairs in Standardized English and AAVE. We hire AAVE speakers, including
experts with computer science backgrounds, to rewrite seven popular benchmarks,
such as HumanEval and GSM8K. With ReDial, we evaluate widely used LLMs,
including GPT, Claude, Llama, Mistral, and the Phi model families. Our findings
reveal that almost all of these widely used models show significant brittleness
and unfairness to queries in AAVE. Our work establishes a systematic and
objective framework for analyzing LLM bias in dialectal queries. Moreover, it
highlights how mainstream LLMs provide unfair service to dialect speakers in
reasoning tasks, laying a critical foundation for future research.",语言并非单一。虽然包括多语言在内的基准测试常用作评估大型语言模型（LLM）性能的代理，但它们往往忽略了语言内部的变化细节，因此无法模拟非标准方言使用者的体验。以非裔美国英语（AAVE）为重点，我们提出了第一个旨在客观评估LLM在标准推理任务中处理方言能力的研究，包括算法、数学、逻辑和综合推理。我们引入了ReDial（使用方言查询进行推理），一个包含1.2K+并行查询对的基准测试，包括标准英语和AAVE。我们雇佣AAVE使用者，包括具有计算机科学背景的专家，重写了七个流行的基准测试，如HumanEval和GSM8K。通过ReDial，我们评估了广泛使用的LLM，包括GPT、Claude、Llama、Mistral和Phi模型系列。我们的发现表明，几乎所有这些广泛使用的模型在处理AAVE查询时都表现出显著的脆弱性和不公平性。我们的工作建立了一个系统化和客观的框架，用于分析LLM在方言查询中的偏见。此外，它还强调了主流LLM在推理任务中为方言使用者提供不公平服务，为未来的研究奠定了关键基础。,"The paper evaluates the fairness and robustness of LLMs in handling dialects, focusing on African American Vernacular English (AAVE) in reasoning tasks.",LLM,Helpful,"Dialect, Fairness, Robustness, LLM, Reasoning"
